segment_id,token,proposed_lemma
dbg_book07,terra,terra
dbg_book07,causa,causa
dbg_book07,terra,terra
dbg_book07,lilium,lilium
dbg_book07,natura,natura
dbg_book07,triginta,triginta
dbg_book07,pabulum,pabulum
dbg_book07,qui,qui
dbg_book07,arma,arma
dbg_book07,gabalis,gabalis
dbg_book07,qui,qui
dbg_book07,sequanis,sequanis
dbg_book07,totidem,totidem
dbg_book07,octona,octona
dbg_book07,quina,quina
dbg_book07,totidem,totidem
dbg_book07,ueliocassis,ueliocassis
dbg_book07,oceanum,oceanum
dbg_book07,curiosolites,curiosolites
dbg_book07,usus,usus
dbg_book07,britannia,britannia
dbg_book07,iura,iura
dbg_book07,memoria,memoria
dbg_book07,uiii,uiii
dbg_book07,quisquam,quisquam
dbg_book07,qui,qui
dbg_book07,foris,foris
dbg_book07,equitatus,equitatus
dbg_book07,qui,qui
dbg_book07,qui,qui
dbg_book07,prius,prius
dbg_book07,qui,qui
dbg_book07,interea,interea
dbg_book07,planitiem,planitiem
dbg_book07,alesia,alesia
dbg_book07,casus,casus
dbg_book07,usus,usus
dbg_book07,proelium,proelium
dbg_book07,prouentum,prouentum
dbg_book07,leuis,leuis
dbg_book07,qui,qui
dbg_book07,impetus,impetus
dbg_book07,pugna,pugna
dbg_book07,qui,qui
dbg_book07,qui,qui
dbg_book07,auxilium,auxilium
dbg_book07,cupiditas,cupiditas
dbg_book07,uictoria,uictoria
dbg_book07,item,item
dbg_book07,reliquis,reliquis
dbg_book07,sui,sui
dbg_book07,qui,qui
dbg_book07,alesia,alesia
dbg_book07,uictoria,uictoria
dbg_book07,qui,qui
dbg_book07,fundis,fundis
dbg_book07,tuba,tuba
dbg_book07,signum,signum
dbg_book07,locus,locus
dbg_book07,fundis,fundis
dbg_book07,tela,tela
dbg_book07,marcus,marcus
dbg_book07,antonius,antonius
dbg_book07,gaius,gaius
dbg_book07,trebonius,trebonius
dbg_book07,plus,plus
dbg_book07,posteaquam,posteaquam
dbg_book07,propius,propius
dbg_book07,scrobes,scrobes
dbg_book07,pilis,pilis
dbg_book07,prius,prius
dbg_book07,bis,bis
dbg_book07,situs,situs
dbg_book07,circuitus,circuitus
dbg_book07,gaius,gaius
dbg_book07,antistius,antistius
dbg_book07,reginus,reginus
dbg_book07,gaius,gaius
dbg_book07,caninius,caninius
dbg_book07,rebilus,rebilus
dbg_book07,tempus,tempus
dbg_book07,meridies,meridies
dbg_book07,uigilia,uigilia
dbg_book07,meridies,meridies
dbg_book07,equitatus,equitatus
dbg_book07,causa,causa
dbg_book07,manus,manus
dbg_book07,qui,qui
dbg_book07,tergum,tergum
dbg_book07,periculum,periculum
dbg_book07,tempus,tempus
dbg_book07,fastigium,fastigium
dbg_book07,momentum,momentum
dbg_book07,tela,tela
dbg_book07,terra,terra
dbg_book07,arma,arma
dbg_book07,hora,hora
dbg_book07,labienus,labienus
dbg_book07,proelium,proelium
dbg_book07,rursus,rursus
dbg_book07,pilis,pilis
dbg_book07,tergum,tergum
dbg_book07,equitatus,equitatus
dbg_book07,terga,terga
dbg_book07,aruernus,aruernus
dbg_book07,uiuus,uiuus
dbg_book07,fuga,fuga
dbg_book07,septuaginta,septuaginta
dbg_book07,protinus,protinus
dbg_book07,fuga,fuga
dbg_book07,equitatus,equitatus
dbg_book07,magnus,magnus
dbg_book07,numerus,numerus
dbg_book07,fuga,fuga
dbg_book07,necessitatium,necessitatium
dbg_book07,communis,communis
dbg_book07,causa,causa
dbg_book07,arma,arma
dbg_book07,arma,arma
dbg_book07,capita,capita
dbg_book07,hiberna,hiberna
dbg_book07,sempronium,sempronium
dbg_book07,rutilum,rutilum
dbg_book07,lucium,lucium
dbg_book07,minucium,minucium
dbg_book07,caninium,caninium
dbg_book07,rebilum,rebilum
dbg_book07,publium,publium
dbg_book07,sulpicium,sulpicium
dbg_book07,causa,causa
dbg_book08,caesaris,caesaris
dbg_book08,ciuilis,ciuilis
dbg_book08,caesaris,caesaris
dbg_book08,qui,qui
dbg_book08,inuitus,inuitus
dbg_book08,qui,qui
dbg_book08,caesaris,caesaris
dbg_book08,elegantia,elegantia
dbg_book08,qui,qui
dbg_book08,scientia,scientia
dbg_book08,facultas,facultas
dbg_book08,nos,nos
dbg_book08,autem,autem
dbg_book08,facultas,facultas
dbg_book08,elegantia,elegantia
dbg_book08,scientia,scientia
dbg_book08,caesaris,caesaris
dbg_book08,nos,nos
dbg_book08,tempus,tempus
dbg_book08,uerisimilis,uerisimilis
dbg_book08,causa,causa
dbg_book08,autem,autem
dbg_book08,mora,mora
dbg_book08,antonium,antonium
dbg_book08,xiii,xiii
dbg_book08,xi,xi
dbg_book08,qui,qui
dbg_book08,latos,latos
dbg_book08,oppida,oppida
dbg_book08,caesaris,caesaris
dbg_book08,rura,rura
dbg_book08,prius,prius
dbg_book08,oppida,oppida
dbg_book08,signum,signum
dbg_book08,caesaris,caesaris
dbg_book08,copia,copia
dbg_book08,qui,qui
dbg_book08,spatium,spatium
dbg_book08,clementia,clementia
dbg_book08,caesaris,caesaris
dbg_book08,reditum,reditum
dbg_book08,poena,poena
dbg_book08,idem,idem
dbg_book08,patientia,patientia
dbg_book08,qui,qui
dbg_book08,difficillimis,difficillimis
dbg_book08,hiberna,hiberna
dbg_book08,ius,ius
dbg_book08,auxilium,auxilium
dbg_book08,decem,decem
dbg_book08,ui,ui
dbg_book08,causa,causa
dbg_book08,fama,fama
dbg_book08,causa,causa
dbg_book08,oppida,oppida
dbg_book08,gratia,gratia
dbg_book08,praeda,praeda
dbg_book08,manus,manus
dbg_book08,initium,initium
dbg_book08,tempus,tempus
dbg_book08,trebonium,trebonium
dbg_book08,qui,qui
dbg_book08,gloria,gloria
dbg_book08,qui,qui
dbg_book08,autem,autem
dbg_book08,tantum,tantum
dbg_book08,rursus,rursus
dbg_book08,autem,autem
dbg_book08,quantum,quantum
dbg_book08,opportunitas,opportunitas
dbg_book08,onus,onus
dbg_book08,qui,qui
dbg_book08,causa,causa
dbg_book08,qui,qui
dbg_book08,causa,causa
dbg_book08,consilium,consilium
dbg_book08,qui,qui
dbg_book08,arma,arma
dbg_book08,atrebatas,atrebatas
dbg_book08,uicinitas,uicinitas
dbg_book08,autem,autem
dbg_book08,autem,autem
dbg_book08,tempus,tempus
dbg_book08,singularis,singularis
dbg_book08,uii,uii
dbg_book08,uiii,uiii
dbg_book08,xi,xi
dbg_book08,nondum,nondum
dbg_book08,species,species
dbg_book08,xii,xii
dbg_book08,loricula,loricula
dbg_book08,fossa,fossa
dbg_book08,audacius,audacius
dbg_book08,tela,tela
dbg_book08,qui,qui
dbg_book08,telis,telis
dbg_book08,consilium,consilium
dbg_book08,nonnumquam,nonnumquam
dbg_book08,autem,autem
dbg_book08,pabulum,pabulum
dbg_book08,detrimentum,detrimentum
dbg_book08,qui,qui
dbg_book08,natura,natura
dbg_book08,trebonium,trebonium
dbg_book08,xiii,xiii
dbg_book08,qui,qui
dbg_book08,diligentia,diligentia
dbg_book08,qui,qui
dbg_book08,qui,qui
dbg_book08,praefectura,praefectura
dbg_book08,usus,usus
dbg_book08,uada,uada
dbg_book08,propterea,propterea
dbg_book08,pertinacius,pertinacius
dbg_book08,solum,solum
dbg_book08,qui,qui
dbg_book08,comminus,comminus
dbg_book08,eminus,eminus
dbg_book08,qui,qui
dbg_book08,prius,prius
dbg_book08,utrum,utrum
dbg_book08,propius,propius
dbg_book08,trebonium,trebonium
dbg_book08,prius,prius
dbg_book08,difficultas,difficultas
dbg_book08,planitiem,planitiem
dbg_book08,tela,tela
dbg_book08,natura,natura
dbg_book08,consilium,consilium
dbg_book08,sui,sui
dbg_book08,fasces,fasces
dbg_book08,caesaris,caesaris
dbg_book08,manus,manus
dbg_book08,copia,copia
dbg_book08,flamma,flamma
dbg_book08,consilium,consilium
dbg_book08,causa,causa
dbg_book08,ueritus,ueritus
dbg_book08,qui,qui
dbg_book08,sui,sui
dbg_book08,fuga,fuga
dbg_book08,decem,decem
dbg_book08,leuis,leuis
dbg_book08,correus,correus
dbg_book08,detrimentum,detrimentum
dbg_book08,proelium,proelium
dbg_book08,leuis,leuis
dbg_book08,qui,qui
dbg_book08,impetus,impetus
dbg_book08,detrimentum,detrimentum
dbg_book08,cohortium,cohortium
dbg_book08,nequiquam,nequiquam
dbg_book08,qui,qui
dbg_book08,fuga,fuga
dbg_book08,uictus,uictus
dbg_book08,correus,correus
dbg_book08,iracundia,iracundia
dbg_book08,tela,tela
dbg_book08,plus,plus
dbg_book08,fuga,fuga
dbg_book08,qui,qui
dbg_book08,poena,poena
dbg_book08,clementia,clementia
dbg_book08,numquam,numquam
dbg_book08,correus,correus
dbg_book08,numquam,numquam
dbg_book08,senatum,senatum
dbg_book08,tantum,tantum
dbg_book08,quantum,quantum
dbg_book08,sententia,sententia
dbg_book08,tantum,tantum
dbg_book08,poena,poena
dbg_book08,ciuitatium,ciuitatium
dbg_book08,titus,titus
dbg_book08,labienus,labienus
dbg_book08,ius,ius
dbg_book08,qui,qui
dbg_book08,uolusenus,uolusenus
dbg_book08,consilium,consilium
dbg_book08,numquam,numquam
dbg_book08,imperium,imperium
dbg_book08,antonium,antonium
dbg_book08,caninium,caninium
dbg_book08,rebilum,rebilum
dbg_book08,qui,qui
dbg_book08,autem,autem
dbg_book08,qui,qui
dbg_book08,fortuna,fortuna
dbg_book08,reditum,reditum
dbg_book08,umquam,umquam
dbg_book08,gaius,gaius
dbg_book08,caninius,caninius
dbg_book08,qui,qui
dbg_book08,amicitia,amicitia
dbg_book08,dumnacus,dumnacus
dbg_book08,caninium,caninium
dbg_book08,rursus,rursus
dbg_book08,fabius,fabius
dbg_book08,rebili,rebili
dbg_book08,auxilium,auxilium
dbg_book08,dumnacus,dumnacus
dbg_book08,fabius,fabius
dbg_book08,nondum,nondum
dbg_book08,qui,qui
dbg_book08,tantum,tantum
dbg_book08,quantum,quantum
dbg_book08,praeceptum,praeceptum
dbg_book08,praeda,praeda
dbg_book08,fabius,fabius
dbg_book08,quintus,quintus
dbg_book08,atius,atius
dbg_book08,uarus,uarus
dbg_book08,praefectus,praefectus
dbg_book08,singularis,singularis
dbg_book08,proelium,proelium
dbg_book08,audacius,audacius
dbg_book08,equitatus,equitatus
dbg_book08,qui,qui
dbg_book08,auxilium,auxilium
dbg_book08,proelium,proelium
dbg_book08,equitatus,equitatus
dbg_book08,dumnacus,dumnacus
dbg_book08,acies,acies
dbg_book08,qui,qui
dbg_book08,laetitia,laetitia
dbg_book08,quantum,quantum
dbg_book08,tantum,tantum
dbg_book08,xii,xii
dbg_book08,qui,qui
dbg_book08,arma,arma
dbg_book08,omnis,omnis
dbg_book08,fuga,fuga
dbg_book08,qui,qui
dbg_book08,commeatus,commeatus
dbg_book08,fuga,fuga
dbg_book08,consilium,consilium
dbg_book08,caninius,caninius
dbg_book08,gaius,gaius
dbg_book08,fabius,fabius
dbg_book08,felicitas,felicitas
dbg_book08,qui,qui
dbg_book08,numquam,numquam
dbg_book08,mora,mora
dbg_book08,dumnacus,dumnacus
dbg_book08,solus,solus
dbg_book08,clientela,clientela
dbg_book08,natura,natura
dbg_book08,gaius,gaius
dbg_book08,caninius,caninius
dbg_book08,munitas,munitas
dbg_book08,autem,autem
dbg_book08,fuga,fuga
dbg_book08,quantum,quantum
dbg_book08,memoria,memoria
dbg_book08,qui,qui
dbg_book08,periculum,periculum
dbg_book08,frumentum,frumentum
dbg_book08,qui,qui
dbg_book08,nonnumquam,nonnumquam
dbg_book08,autem,autem
dbg_book08,gaius,gaius
dbg_book08,caninius,caninius
dbg_book08,opus,opus
dbg_book08,copia,copia
dbg_book08,frumentum,frumentum
dbg_book08,drappes,drappes
dbg_book08,hora,hora
dbg_book08,frumentum,frumentum
dbg_book08,caninius,caninius
dbg_book08,caninius,caninius
dbg_book08,xii,xii
dbg_book08,qui,qui
dbg_book08,periculum,periculum
dbg_book08,praeda,praeda
dbg_book08,caninius,caninius
dbg_book08,gaius,gaius
dbg_book08,fabius,fabius
dbg_book08,antonium,antonium
dbg_book08,rursus,rursus
dbg_book08,facultas,facultas
dbg_book08,initium,initium
dbg_book08,supplicium,supplicium
dbg_book08,qui,qui
dbg_book08,cura,cura
dbg_book08,supplicium,supplicium
dbg_book08,qui,qui
dbg_book08,corpus,corpus
dbg_book08,poena,poena
dbg_book08,ultra,ultra
dbg_book08,periculum,periculum
dbg_book08,qui,qui
dbg_book08,caninium,caninium
dbg_book08,autem,autem
dbg_book08,copia,copia
dbg_book08,aqua,aqua
dbg_book08,natura,natura
dbg_book08,autem,autem
dbg_book08,difficilis,difficilis
dbg_book08,praeruptus,praeruptus
dbg_book08,descensus,descensus
dbg_book08,descensus,descensus
dbg_book08,aqua,aqua
dbg_book08,omnis,omnis
dbg_book08,magnus,magnus
dbg_book08,unus,unus
dbg_book08,aduersus,aduersus
dbg_book08,eminus,eminus
dbg_book08,genus,genus
dbg_book08,sexaginta,sexaginta
dbg_book08,decem,decem
dbg_book08,fastigium,fastigium
dbg_book08,tela,tela
dbg_book08,tantum,tantum
dbg_book08,flamma,flamma
dbg_book08,uirtus,uirtus
dbg_book08,telis,telis
dbg_book08,moenium,moenium
dbg_book08,reliquis,reliquis
dbg_book08,flamma,flamma
dbg_book08,sententia,sententia
dbg_book08,qui,qui
dbg_book08,arma,arma
dbg_book08,manus,manus
dbg_book08,poena,poena
dbg_book08,conscius,conscius
dbg_book08,aruernus,aruernus
dbg_book08,labienus,labienus
dbg_book08,proelium,proelium
dbg_book08,secundum,secundum
dbg_book08,qui,qui
dbg_book08,aduersus,aduersus
dbg_book08,qui,qui
dbg_book08,tempus,tempus
dbg_book08,numquam,numquam
dbg_book08,publium,publium
dbg_book08,profectus,profectus
dbg_book08,tempus,tempus
dbg_book08,profectus,profectus
dbg_book08,hiberna,hiberna
dbg_book08,prouincia,prouincia
dbg_book08,conuentus,conuentus
dbg_book08,antonius,antonius
dbg_book08,hiberna,hiberna
dbg_book08,qui,qui
dbg_book08,motus,motus
dbg_book08,commeatus,commeatus
dbg_book08,qui,qui
dbg_book08,hiberna,hiberna
dbg_book08,praefectus,praefectus
dbg_book08,uolusenus,uolusenus
dbg_book08,qui,qui
dbg_book08,antonius,antonius
dbg_book08,singularis,singularis
dbg_book08,odium,odium
dbg_book08,uolusenus,uolusenus
dbg_book08,commi,commi
dbg_book08,pertinacius,pertinacius
dbg_book08,autem,autem
dbg_book08,fuga,fuga
dbg_book08,inimicus,inimicus
dbg_book08,auxilium,auxilium
dbg_book08,idem,idem
dbg_book08,fuga,fuga
dbg_book08,malum,malum
dbg_book08,praefectus,praefectus
dbg_book08,periculum,periculum
dbg_book08,autem,autem
dbg_book08,antonium,antonium
dbg_book08,antonius,antonius
dbg_book08,propterea,propterea
dbg_book08,annus,annus
dbg_book08,quis,quis
dbg_book08,amicitia,amicitia
dbg_book08,omnis,omnis
dbg_book08,profectus,profectus
dbg_book08,gratia,gratia
dbg_book08,qui,qui
dbg_book08,repulsa,repulsa
dbg_book08,caesaris,caesaris
dbg_book08,augurem,augurem
dbg_book08,prius,prius
dbg_book08,officium,officium
dbg_book08,propterea,propterea
dbg_book08,sui,sui
dbg_book08,qui,qui
dbg_book08,caesaris,caesaris
dbg_book08,is,is
dbg_book08,plus,plus
dbg_book08,gratia,gratia
dbg_book08,caesaris,caesaris
dbg_book08,aduentus,aduentus
dbg_book08,ornatum,ornatum
dbg_book08,iturus,iturus
dbg_book08,omnis,omnis
dbg_book08,obuiam,obuiam
dbg_book08,fora,fora
dbg_book08,laetitia,laetitia
dbg_book08,magnificentia,magnificentia
dbg_book08,cupiditas,cupiditas
dbg_book08,profectus,profectus
dbg_book08,consulatus,consulatus
dbg_book08,tantum,tantum
dbg_book08,quantum,quantum
dbg_book08,tribunus,tribunus
dbg_book08,caesaris,caesaris
dbg_book08,pollicitus,pollicitus
dbg_book08,caesaris,caesaris
dbg_book08,arma,arma
dbg_book08,sui,sui
dbg_book08,tantum,tantum
dbg_book08,pollicitus,pollicitus
dbg_book08,testimonium,testimonium
dbg_book08,marcellus,marcellus
dbg_book08,caesaris,caesaris
dbg_book08,tempus,tempus
dbg_book08,senatum,senatum
dbg_book08,caesaris,caesaris
dbg_book08,qui,qui
dbg_book08,caesaris,caesaris
dbg_book08,inuidia,inuidia
dbg_book08,caesaris,caesaris
dbg_book08,caesaris,caesaris
dbg_book08,hiberna,hiberna
dbg_book08,trebonium,trebonium
dbg_book08,totidem,totidem
dbg_book08,uirtus,uirtus
dbg_book08,auctoritas,auctoritas
dbg_book08,profectus,profectus
dbg_book08,marcellum,marcellum
dbg_book08,quidnam,quidnam
dbg_book08,spes,spes
dbc_complete,caesaris,caesaris
dbc_complete,senatum,senatum
dbc_complete,lentulus,lentulus
dbc_complete,consilium,consilium
dbc_complete,caesaris,caesaris
dbc_complete,nequiquam,nequiquam
dbc_complete,auxilium,auxilium
dbc_complete,senatum,senatum
dbc_complete,aliquis,aliquis
dbc_complete,marcellus,marcellus
dbc_complete,senatum,senatum
dbc_complete,qui,qui
dbc_complete,causa,causa
dbc_complete,periculum,periculum
dbc_complete,rufus,rufus
dbc_complete,qui,qui
dbc_complete,lentulus,lentulus
dbc_complete,marcellus,marcellus
dbc_complete,sententia,sententia
dbc_complete,minis,minis
dbc_complete,aduersus,aduersus
dbc_complete,antonius,antonius
dbc_complete,caesaris,caesaris
dbc_complete,qui,qui
dbc_complete,comitium,comitium
dbc_complete,ii,ii
dbc_complete,qui,qui
dbc_complete,senatum,senatum
dbc_complete,potestas,potestas
dbc_complete,item,item
dbc_complete,qui,qui
dbc_complete,qui,qui
dbc_complete,caesaris,caesaris
dbc_complete,lentulus,lentulus
dbc_complete,spes,spes
dbc_complete,metus,metus
dbc_complete,sui,sui
dbc_complete,qui,qui
dbc_complete,caesaris,caesaris
dbc_complete,amicitia,amicitia
dbc_complete,arma,arma
dbc_complete,caesaris,caesaris
dbc_complete,spatium,spatium
dbc_complete,sulla,sulla
dbc_complete,facultas,facultas
dbc_complete,menses,menses
dbc_complete,urbis,urbis
dbc_complete,audacia,audacia
dbc_complete,numquam,numquam
dbc_complete,uii,uii
dbc_complete,lentulus,lentulus
dbc_complete,caesaris,caesaris
dbc_complete,is,is
dbc_complete,otium,otium
dbc_complete,reliquis,reliquis
dbc_complete,senatum,senatum
dbc_complete,faustus,faustus
dbc_complete,sulla,sulla
dbc_complete,pecunia,pecunia
dbc_complete,iuba,iuba
dbc_complete,socius,socius
dbc_complete,amicus,amicus
dbc_complete,marcellus,marcellus
dbc_complete,praesentia,praesentia
dbc_complete,philippus,philippus
dbc_complete,tribunus,tribunus
dbc_complete,reliquis,reliquis
dbc_complete,syria,syria
dbc_complete,philippus,philippus
dbc_complete,cotta,cotta
dbc_complete,tempus,tempus
dbc_complete,arma,arma
dbc_complete,fanis,fanis
dbc_complete,iura,iura
dbc_complete,pompeium,pompeium
dbc_complete,inuidia,inuidia
dbc_complete,exemplum,exemplum
dbc_complete,pompeium,pompeium
dbc_complete,qui,qui
dbc_complete,ademisse,ademisse
dbc_complete,romanus,romanus
dbc_complete,arma,arma
dbc_complete,ui,ui
dbc_complete,xiii,xiii
dbc_complete,tumultus,tumultus
dbc_complete,nondum,nondum
dbc_complete,qui,qui
dbc_complete,caesaris,caesaris
dbc_complete,is,is
dbc_complete,causa,causa
dbc_complete,pompeium,pompeium
dbc_complete,causa,causa
dbc_complete,studium,studium
dbc_complete,pompeium,pompeium
dbc_complete,beneficium,beneficium
dbc_complete,semenstri,semenstri
dbc_complete,causa,causa
dbc_complete,senatum,senatum
dbc_complete,ii,ii
dbc_complete,quonam,quonam
dbc_complete,causa,causa
dbc_complete,metus,metus
dbc_complete,comitia,comitia
dbc_complete,omnis,omnis
dbc_complete,colloquia,colloquia
dbc_complete,caesaris,caesaris
dbc_complete,pompeium,pompeium
dbc_complete,interea,interea
dbc_complete,fides,fides
dbc_complete,caesaris,caesaris
dbc_complete,iturus,iturus
dbc_complete,caesaris,caesaris
dbc_complete,profectus,profectus
dbc_complete,tempus,tempus
dbc_complete,antonium,antonium
dbc_complete,arretium,arretium
dbc_complete,fanum,fanum
dbc_complete,interea,interea
dbc_complete,thermum,thermum
dbc_complete,diffisus,diffisus
dbc_complete,thermus,thermus
dbc_complete,confisus,confisus
dbc_complete,xiii,xiii
dbc_complete,caesaris,caesaris
dbc_complete,meritum,meritum
dbc_complete,sui,sui
dbc_complete,praesidium,praesidium
dbc_complete,caesaris,caesaris
dbc_complete,uarus,uarus
dbc_complete,pupius,pupius
dbc_complete,qui,qui
dbc_complete,pupium,pupium
dbc_complete,tantus,tantus
dbc_complete,lentulus,lentulus
dbc_complete,protinus,protinus
dbc_complete,marcellus,marcellus
dbc_complete,collega,collega
dbc_complete,profectus,profectus
dbc_complete,apulia,apulia
dbc_complete,causa,causa
dbc_complete,circa,circa
dbc_complete,qui,qui
dbc_complete,iulia,iulia
dbc_complete,forum,forum
dbc_complete,lentulus,lentulus
dbc_complete,conuentus,conuentus
dbc_complete,causa,causa
dbc_complete,progressus,progressus
dbc_complete,libentissimis,libentissimis
dbc_complete,labienus,labienus
dbc_complete,pecunia,pecunia
dbc_complete,interea,interea
dbc_complete,xii,xii
dbc_complete,lentulus,lentulus
dbc_complete,qui,qui
dbc_complete,caesaris,caesaris
dbc_complete,conatus,conatus
dbc_complete,causa,causa
dbc_complete,item,item
dbc_complete,hirrum,hirrum
dbc_complete,xiii,xiii
dbc_complete,domitium,domitium
dbc_complete,corfinium,corfinium
dbc_complete,domitius,domitius
dbc_complete,marsis,marsis
dbc_complete,qui,qui
dbc_complete,causa,causa
dbc_complete,corfinium,corfinium
dbc_complete,qui,qui
dbc_complete,iii,iii
dbc_complete,caesaris,caesaris
dbc_complete,domitius,domitius
dbc_complete,pompeium,pompeium
dbc_complete,qui,qui
dbc_complete,periculum,periculum
dbc_complete,urbis,urbis
dbc_complete,uii,uii
dbc_complete,qui,qui
dbc_complete,uii,uii
dbc_complete,cohortium,cohortium
dbc_complete,antonium,antonium
dbc_complete,xiii,xiii
dbc_complete,portas,portas
dbc_complete,obuiam,obuiam
dbc_complete,lucretius,lucretius
dbc_complete,antonium,antonium
dbc_complete,antonius,antonius
dbc_complete,profectus,profectus
dbc_complete,frumentum,frumentum
dbc_complete,uiii,uiii
dbc_complete,xxii,xxii
dbc_complete,pompeium,pompeium
dbc_complete,domitius,domitius
dbc_complete,pompeium,pompeium
dbc_complete,uultus,uultus
dbc_complete,causa,causa
dbc_complete,periculum,periculum
dbc_complete,domitium,domitium
dbc_complete,corfinium,corfinium
dbc_complete,facultas,facultas
dbc_complete,qui,qui
dbc_complete,domitium,domitium
dbc_complete,fiducia,fiducia
dbc_complete,consilium,consilium
dbc_complete,dissensio,dissensio
dbc_complete,fuga,fuga
dbc_complete,domitium,domitium
dbc_complete,portas,portas
dbc_complete,domitium,domitium
dbc_complete,nequa,nequa
dbc_complete,casus,casus
dbc_complete,ueritus,ueritus
dbc_complete,licentia,licentia
dbc_complete,qui,qui
dbc_complete,portas,portas
dbc_complete,solum,solum
dbc_complete,exitus,exitus
dbc_complete,quisquam,quisquam
dbc_complete,qui,qui
dbc_complete,alius,alius
dbc_complete,reliquis,reliquis
dbc_complete,qui,qui
dbc_complete,euentus,euentus
dbc_complete,uigilia,uigilia
dbc_complete,lentulus,lentulus
dbc_complete,potestas,potestas
dbc_complete,prius,prius
dbc_complete,caesaris,caesaris
dbc_complete,collegium,collegium
dbc_complete,praetura,praetura
dbc_complete,consulatus,consulatus
dbc_complete,causa,causa
dbc_complete,prouincia,prouincia
dbc_complete,lentulus,lentulus
dbc_complete,reliquis,reliquis
dbc_complete,durius,durius
dbc_complete,domitius,domitius
dbc_complete,lentulus,lentulus
dbc_complete,rufus,rufus
dbc_complete,uarus,uarus
dbc_complete,rubrius,rubrius
dbc_complete,filius,filius
dbc_complete,magnus,magnus
dbc_complete,numerus,numerus
dbc_complete,domitius,domitius
dbc_complete,gratia,gratia
dbc_complete,incolumes,incolumes
dbc_complete,domitius,domitius
dbc_complete,uita,uita
dbc_complete,pecunia,pecunia
dbc_complete,stipendium,stipendium
dbc_complete,sacramentum,sacramentum
dbc_complete,uii,uii
dbc_complete,corfinium,corfinium
dbc_complete,corfinium,corfinium
dbc_complete,luceria,luceria
dbc_complete,brundisium,brundisium
dbc_complete,lupus,lupus
dbc_complete,caesaris,caesaris
dbc_complete,item,item
dbc_complete,reliquis,reliquis
dbc_complete,caesaris,caesaris
dbc_complete,magius,magius
dbc_complete,cremona,cremona
dbc_complete,praefectus,praefectus
dbc_complete,fabrum,fabrum
dbc_complete,tempus,tempus
dbc_complete,facultas,facultas
dbc_complete,brundisium,brundisium
dbc_complete,communis,communis
dbc_complete,idem,idem
dbc_complete,coram,coram
dbc_complete,brundisium,brundisium
dbc_complete,iii,iii
dbc_complete,reliquis,reliquis
dbc_complete,protinus,protinus
dbc_complete,dyrrachium,dyrrachium
dbc_complete,pompeium,pompeium
dbc_complete,causa,causa
dbc_complete,inopia,inopia
dbc_complete,exitus,exitus
dbc_complete,portus,portus
dbc_complete,portus,portus
dbc_complete,moles,moles
dbc_complete,progressus,progressus
dbc_complete,aqua,aqua
dbc_complete,terra,terra
dbc_complete,aditus,aditus
dbc_complete,incursus,incursus
dbc_complete,caesaris,caesaris
dbc_complete,eminus,eminus
dbc_complete,fundis,fundis
dbc_complete,telis,telis
dbc_complete,pompeium,pompeium
dbc_complete,impetus,impetus
dbc_complete,caninium,caninium
dbc_complete,rebilum,rebilum
dbc_complete,causa,causa
dbc_complete,potestas,potestas
dbc_complete,pompeium,pompeium
dbc_complete,brundisium,brundisium
dbc_complete,caesaris,caesaris
dbc_complete,caesaris,caesaris
dbc_complete,portas,portas
dbc_complete,sudes,sudes
dbc_complete,aditus,aditus
dbc_complete,autem,autem
dbc_complete,itinera,itinera
dbc_complete,autem,autem
dbc_complete,caesaris,caesaris
dbc_complete,nequam,nequam
dbc_complete,qui,qui
dbc_complete,causa,causa
dbc_complete,moles,moles
dbc_complete,caesaris,caesaris
dbc_complete,pompeium,pompeium
dbc_complete,sui,sui
dbc_complete,tempus,tempus
dbc_complete,interea,interea
dbc_complete,praesentia,praesentia
dbc_complete,ualerium,ualerium
dbc_complete,iiii,iiii
dbc_complete,protinus,protinus
dbc_complete,cotta,cotta
dbc_complete,nondum,nondum
dbc_complete,qui,qui
dbc_complete,questus,questus
dbc_complete,prouincia,prouincia
dbc_complete,ualerius,ualerius
dbc_complete,prouincia,prouincia
dbc_complete,qui,qui
dbc_complete,protinus,protinus
dbc_complete,fuga,fuga
dbc_complete,notitia,notitia
dbc_complete,aditus,aditus
dbc_complete,praetura,praetura
dbc_complete,terra,terra
dbc_complete,tempus,tempus
dbc_complete,consulatus,consulatus
dbc_complete,latum,latum
dbc_complete,mora,mora
dbc_complete,sui,sui
dbc_complete,qui,qui
dbc_complete,qui,qui
dbc_complete,imperium,imperium
dbc_complete,colloquia,colloquia
dbc_complete,pompeium,pompeium
dbc_complete,qui,qui
dbc_complete,tenuis,tenuis
dbc_complete,iustitia,iustitia
dbc_complete,qui,qui
dbc_complete,causa,causa
dbc_complete,munus,munus
dbc_complete,qui,qui
dbc_complete,qui,qui
dbc_complete,caesaris,caesaris
dbc_complete,metellus,metellus
dbc_complete,tribunus,tribunus
dbc_complete,caesaris,caesaris
dbc_complete,qui,qui
dbc_complete,tempus,tempus
dbc_complete,item,item
dbc_complete,domitium,domitium
dbc_complete,uii,uii
dbc_complete,caesaris,caesaris
dbc_complete,portas,portas
dbc_complete,qui,qui
dbc_complete,antiquitus,antiquitus
dbc_complete,frumentum,frumentum
dbc_complete,portas,portas
dbc_complete,initium,initium
dbc_complete,domitius,domitius
dbc_complete,clauis,clauis
