segment_id,author_group,work,book,total_tokens,",",.,in,et,ad,cum,;,ex,atque,ut,se,quod,ab,qui,non,caesar,neque,quae,a,de,esse,est,ac,:,eo,his,quam,erat,aut,ne,si,omnibus,sed,castris,eius,omnes,castra,rebus,quibus,per,sibi,quo,causa,loco,eorum,erant,eum,caesaris,haec,hoc,id,milites,caesarem,etiam,ipse,tamen,sunt,esset,suis,re,eos,ea,quos,hostium,sese,hostes,militum,inter,locum,legiones,qua,rei,res,tempore,magna,die,exercitum,proelio,parte,pro,omnium,ante,posse,partem,naues,suos,iam,oppidum,numero,nostri,sine,ibi,bellum,milia,equites,quorum,posset,ubi,uti,locis,enim,legionibus,ita,possent,omnia,iis,copias,quem,consilio,celeriter,circiter,belli,sua,rem,itaque,nostris,illi,quid,quas,itinere,una,copiis,eodem,nauibus,iubet,propter,galliae,magno,pompeius,flumen,apud,tum,cuius,iter,exercitus,romani,praesidio,oppido,nostros,longius,fines,equitum,contra,omni,uero,diebus,passuum,nam,autem,essent,equitatu,eam,ciuitates,gallia,fere,hominum,ipsi,rerum,tempus,omnem,unum,nihil,aduentu,exercitu,paucis,mittit,armis,legatos,fuga,militibus,quidem,hostibus,post,periculo,hunc,facere,sub,caesare,primum,reliquis,pars,],bello,at,multitudine,habere,animo,ei,consilium,superioribus,populi,summa,duas,iussit,finibus,l.,suo,impetum,cohortes,minus
dbc_book03_ch018,caesar_dbc,dbc,3,156,0.0769230769,0.0384615385,0.0128205128,0.0256410256,0.0128205128,0.0128205128,0.0,0.0128205128,0.0,0.0,0.0,0.0,0.0064102564,0.0064102564,0.0128205128,0.0064102564,0.0128205128,0.0,0.0,0.0192307692,0.0,0.0128205128,0.0064102564,0.0,0.0064102564,0.0,0.0064102564,0.0,0.0064102564,0.0,0.0,0.0,0.0064102564,0.0,0.0,0.0,0.0,0.0064102564,0.0,0.0064102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192307692,0.0064102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564,0.0064102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564,0.0064102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564,0.0,0.0128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128205128,0.0,0.0,0.0,0.0064102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564,0.0,0.0,0.0,0.0064102564,0.0,0.0,0.0064102564,0.0,0.0,0.0,0.0,0.0,0.0064102564,0.0,0.0,0.0,0.0064102564,0.0,0.0,0.0,0.0
dbc_book03_ch019,caesar_dbc,dbc,3,234,0.0683760684,0.0341880342,0.0042735043,0.0085470085,0.0213675214,0.0170940171,0.0170940171,0.0042735043,0.0213675214,0.0042735043,0.0085470085,0.0042735043,0.0128205128,0.0042735043,0.0,0.0,0.0042735043,0.0128205128,0.0,0.0170940171,0.0085470085,0.0042735043,0.0,0.0042735043,0.0,0.0042735043,0.0,0.0042735043,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0042735043,0.0,0.0,0.0042735043,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0042735043,0.0042735043,0.0,0.0042735043,0.0,0.0042735043,0.0,0.0042735043,0.0,0.0,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0042735043,0.0085470085,0.0,0.0,0.0042735043,0.0085470085,0.0,0.0,0.0085470085,0.0085470085,0.0,0.0,0.0042735043,0.0,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0042735043,0.0085470085,0.0042735043,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735043,0.0,0.0,0.0,0.0
dbc_book03_ch020,caesar_dbc,dbc,3,160,0.1125,0.03125,0.0,0.04375,0.00625,0.0,0.00625,0.0,0.00625,0.01875,0.00625,0.0,0.00625,0.01875,0.00625,0.00625,0.0,0.00625,0.00625,0.0125,0.0,0.01875,0.0,0.0,0.0,0.00625,0.0,0.0,0.01875,0.00625,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.00625,0.00625,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbc_book03_ch021,caesar_dbc,dbc,3,181,0.0718232044,0.0276243094,0.0165745856,0.0331491713,0.0276243094,0.0110497238,0.0055248619,0.0,0.0276243094,0.0,0.0055248619,0.0110497238,0.0055248619,0.0055248619,0.0,0.0,0.0,0.0055248619,0.0,0.0165745856,0.0,0.0,0.0,0.0,0.0165745856,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0055248619,0.0055248619,0.0,0.0055248619,0.0,0.0,0.0055248619,0.0,0.0,0.0220994475,0.0,0.0,0.0055248619,0.0,0.0,0.0055248619,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248619,0.0,0.0,0.0,0.0,0.0,0.0,0.0055248619
dbc_book03_ch022,caesar_dbc,dbc,3,125,0.096,0.048,0.008,0.024,0.016,0.032,0.0,0.016,0.016,0.008,0.016,0.0,0.008,0.008,0.0,0.0,0.0,0.024,0.008,0.0,0.0,0.008,0.0,0.0,0.016,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbc_book03_ch023,caesar_dbc,dbc,3,100,0.08,0.02,0.01,0.04,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbc_book03_ch024,caesar_dbc,dbc,3,142,0.0492957746,0.0422535211,0.0211267606,0.0070422535,0.0211267606,0.0211267606,0.0070422535,0.014084507,0.0070422535,0.0070422535,0.0070422535,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0070422535,0.0070422535,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0070422535,0.0,0.0070422535,0.0,0.0,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0070422535,0.0,0.0,0.0,0.0070422535,0.0,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0,0.0,0.0,0.0070422535,0.0,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0070422535,0.0070422535,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0070422535,0.0,0.0,0.0,0.0,0.0,0.0
dbc_book03_ch025,caesar_dbc,dbc,3,133,0.0977443609,0.037593985,0.0,0.015037594,0.037593985,0.0,0.0,0.0,0.007518797,0.007518797,0.007518797,0.015037594,0.0,0.007518797,0.015037594,0.007518797,0.007518797,0.0,0.015037594,0.0,0.0,0.0,0.007518797,0.0,0.007518797,0.0,0.0,0.0,0.0,0.007518797,0.007518797,0.0,0.0,0.0,0.022556391,0.0,0.0,0.007518797,0.015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.015037594,0.0,0.0,0.007518797,0.0,0.0,0.0,0.015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037594,0.007518797,0.007518797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518797,0.0,0.0,0.0,0.0,0.007518797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbc_book03_ch026,caesar_dbc,dbc,3,166,0.0963855422,0.0301204819,0.0060240964,0.0301204819,0.0,0.0120481928,0.0,0.0120481928,0.0060240964,0.0,0.0060240964,0.0,0.0120481928,0.0240963855,0.0060240964,0.0,0.0120481928,0.0,0.0,0.0,0.0,0.0060240964,0.0,0.0,0.0060240964,0.0,0.0060240964,0.0060240964,0.0,0.0,0.0060240964,0.0,0.0060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0060240964,0.0,0.0060240964,0.0,0.0,0.0,0.0,0.0,0.0060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060240964,0.0060240964,0.0,0.0,0.0,0.0060240964,0.0,0.0,0.0060240964,0.0,0.0180722892,0.0,0.0060240964,0.0,0.0,0.0060240964,0.0,0.0,0.0,0.0060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060240964,0.0060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060240964,0.0,0.0060240964,0.0,0.0,0.0060240964,0.0,0.0060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060240964,0.0,0.0
dbc_book03_ch027,caesar_dbc,dbc,3,77,0.0779220779,0.038961039,0.0,0.0519480519,0.025974026,0.0,0.012987013,0.012987013,0.0,0.012987013,0.0,0.0,0.012987013,0.025974026,0.0,0.012987013,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974026,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0,0.025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.0,0.0,0.0
dbc_book03_ch028,caesar_dbc,dbc,3,197,0.076142132,0.0253807107,0.0253807107,0.0406091371,0.0152284264,0.0050761421,0.0101522843,0.0152284264,0.0,0.0,0.0152284264,0.0,0.0050761421,0.0152284264,0.0,0.0,0.0050761421,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101522843,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0050761421,0.0050761421,0.0,0.0,0.0101522843,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0101522843,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101522843,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0050761421,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0050761421,0.0,0.0,0.0,0.0101522843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421
dbc_book03_ch029,caesar_dbc,dbc,3,117,0.1196581197,0.0256410256,0.0170940171,0.0256410256,0.0341880342,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0170940171,0.0,0.0085470085,0.0,0.0170940171,0.0,0.0085470085,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0085470085,0.0,0.0,0.0170940171,0.0,0.0,0.0085470085,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0085470085,0.0,0.0085470085,0.0085470085,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0085470085,0.0,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170940171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0085470085,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbc_book03_ch030,caesar_dbc,dbc,3,204,0.1029411765,0.0392156863,0.0049019608,0.0049019608,0.0245098039,0.0049019608,0.0049019608,0.0147058824,0.0196078431,0.0147058824,0.0098039216,0.0,0.0,0.0,0.0049019608,0.0196078431,0.0,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0049019608,0.0049019608,0.0,0.0049019608,0.0098039216,0.0,0.0049019608,0.0049019608,0.0,0.0098039216,0.0147058824,0.0049019608,0.0049019608,0.0049019608,0.0,0.0,0.0049019608,0.0049019608,0.0098039216,0.0,0.0098039216,0.0049019608,0.0,0.0098039216,0.0,0.0098039216,0.0,0.0,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0098039216,0.0049019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0098039216,0.0,0.0,0.0,0.0,0.0098039216,0.0049019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098039216,0.0,0.0049019608,0.0049019608,0.0,0.0,0.0,0.0,0.0,0.0245098039,0.0049019608,0.0,0.0,0.0049019608,0.0098039216,0.0,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0049019608,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0049019608,0.0,0.0,0.0,0.0049019608,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbc_book03_ch031,caesar_dbc,dbc,3,127,0.0708661417,0.031496063,0.031496063,0.031496063,0.0,0.0157480315,0.0,0.0078740157,0.0078740157,0.0,0.0157480315,0.0,0.0078740157,0.0078740157,0.0078740157,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0157480315,0.0,0.0,0.0157480315,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0078740157,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0157480315,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157480315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
