segment_id,author_group,work,book,total_ngrams,s ,m ,e ,er,t , c,um,qu, a,is,re,nt,it, e, p,ti,at,in, i,tu,us,ue,te,i ,es, s,ri,on,en,ui,ra,a ,co,o ,et,ni,se,li,an,ta,ne,or,di, u,ci,ar,st,ae,iu,pe,si,os,em, q, d, n, m,io,ru,ss,ur,de,ib,r ,am,ia,bu, r,su,pr,im,un,ro,mi,ca,n ,cu,ua,tr,d , t, f, o,ma,om,ad,ce, l, h,no,as,ic,po,au,ex,uo,el,ul,ut,ll,ec,il,du,id,le,na,ns,to,ct,ac,sa,ab,rt,nu,nd,pa,me,lo,ed,ba,mp,al,oc,la,ie,eb,op,pi,lu,eq,mu,be,gn,fi,mo,gi,bi,eg,ii,c ,ho,od,fe,x ,mn,ir,ge,ga,sq,ei, g,ag,nc,pu,uc,ud,tq,eo,rc,hi,ip,ha,xi,ub,sp,da,sc,ep,u ,ol,ea,lt,fa, b,do,ig,ot,eu,b ,iq,rr,rm,cc,pp,mm,ug,pl,tt,pt,up,ng,mq,rs,ou,fu,ef,ap,xe,ob,og
dbc_book02_ch027,caesar_dbc,dbc,2,589,0.0373514431,0.0203735144,0.0339558574,0.0237691002,0.013582343,0.0203735144,0.0101867572,0.0169779287,0.0152801358,0.0067911715,0.0101867572,0.0169779287,0.0084889643,0.0203735144,0.0050933786,0.0084889643,0.0050933786,0.0084889643,0.0084889643,0.0084889643,0.0203735144,0.0152801358,0.0118845501,0.0101867572,0.0067911715,0.013582343,0.0169779287,0.0152801358,0.0118845501,0.0067911715,0.0033955857,0.0118845501,0.0067911715,0.0050933786,0.0050933786,0.0101867572,0.0084889643,0.0050933786,0.0084889643,0.0033955857,0.0101867572,0.0,0.0050933786,0.0152801358,0.0067911715,0.0101867572,0.0067911715,0.0033955857,0.0101867572,0.0067911715,0.0067911715,0.0067911715,0.0067911715,0.0084889643,0.0050933786,0.0033955857,0.0084889643,0.0118845501,0.0084889643,0.0033955857,0.0084889643,0.0033955857,0.0050933786,0.0016977929,0.0067911715,0.0033955857,0.0050933786,0.0016977929,0.0033955857,0.0016977929,0.0084889643,0.0067911715,0.0033955857,0.0,0.0033955857,0.0033955857,0.0084889643,0.0152801358,0.0050933786,0.0033955857,0.0016977929,0.0033955857,0.0050933786,0.0118845501,0.0,0.0050933786,0.0033955857,0.0033955857,0.0033955857,0.0050933786,0.0067911715,0.0,0.0016977929,0.0016977929,0.0067911715,0.0050933786,0.0016977929,0.0033955857,0.0016977929,0.0033955857,0.0033955857,0.0,0.0050933786,0.0033955857,0.0033955857,0.0050933786,0.0033955857,0.0016977929,0.0067911715,0.0033955857,0.0,0.0016977929,0.0016977929,0.0,0.0016977929,0.0,0.0016977929,0.0016977929,0.0033955857,0.0,0.0,0.0033955857,0.0016977929,0.0016977929,0.0050933786,0.0,0.0067911715,0.0050933786,0.0016977929,0.0016977929,0.0067911715,0.0016977929,0.0016977929,0.0016977929,0.0016977929,0.0033955857,0.0,0.0016977929,0.0016977929,0.0,0.0,0.0,0.0016977929,0.0033955857,0.0,0.0050933786,0.0,0.0,0.0,0.0,0.0,0.0016977929,0.0,0.0033955857,0.0033955857,0.0,0.0016977929,0.0,0.0033955857,0.0016977929,0.0033955857,0.0016977929,0.0050933786,0.0,0.0033955857,0.0016977929,0.0016977929,0.0,0.0,0.0033955857,0.0016977929,0.0016977929,0.0033955857,0.0,0.0,0.0,0.0016977929,0.0016977929,0.0,0.0016977929,0.0,0.0016977929,0.0,0.0,0.0,0.0016977929,0.0,0.0016977929,0.0,0.0,0.0,0.0,0.0016977929,0.0,0.0016977929,0.0,0.0,0.0033955857,0.0,0.0
dbc_book02_ch028,caesar_dbc,dbc,2,864,0.0266203704,0.0162037037,0.0243055556,0.0162037037,0.0196759259,0.0173611111,0.005787037,0.0196759259,0.0219907407,0.0115740741,0.0150462963,0.0173611111,0.0138888889,0.0115740741,0.0092592593,0.0127314815,0.0173611111,0.0104166667,0.0081018519,0.0092592593,0.0127314815,0.0115740741,0.005787037,0.0104166667,0.0115740741,0.0138888889,0.0127314815,0.0150462963,0.0138888889,0.005787037,0.0138888889,0.0127314815,0.0081018519,0.005787037,0.0,0.0104166667,0.0104166667,0.0081018519,0.0034722222,0.0069444444,0.0104166667,0.0104166667,0.0069444444,0.0069444444,0.0069444444,0.0138888889,0.0046296296,0.005787037,0.0046296296,0.0104166667,0.005787037,0.0011574074,0.0127314815,0.0104166667,0.0069444444,0.005787037,0.0046296296,0.0138888889,0.0011574074,0.0069444444,0.005787037,0.0081018519,0.005787037,0.0023148148,0.005787037,0.0034722222,0.0046296296,0.0023148148,0.005787037,0.0034722222,0.0023148148,0.0011574074,0.0011574074,0.005787037,0.0069444444,0.0046296296,0.005787037,0.0081018519,0.0034722222,0.0046296296,0.0023148148,0.0046296296,0.0046296296,0.0023148148,0.0011574074,0.0069444444,0.0023148148,0.0034722222,0.005787037,0.0,0.0046296296,0.0034722222,0.0023148148,0.0034722222,0.0046296296,0.0011574074,0.0034722222,0.0023148148,0.0046296296,0.0034722222,0.0046296296,0.0034722222,0.0023148148,0.0034722222,0.0011574074,0.0034722222,0.0023148148,0.0011574074,0.0023148148,0.0034722222,0.0046296296,0.0034722222,0.0023148148,0.0011574074,0.0,0.0034722222,0.0034722222,0.0,0.0011574074,0.0,0.0011574074,0.0011574074,0.0,0.0046296296,0.0011574074,0.0011574074,0.0011574074,0.0023148148,0.0,0.0,0.0011574074,0.0023148148,0.0023148148,0.0046296296,0.0023148148,0.0023148148,0.0011574074,0.0011574074,0.0023148148,0.0046296296,0.0,0.0011574074,0.0011574074,0.0011574074,0.0,0.0023148148,0.0,0.0011574074,0.0011574074,0.0,0.0,0.0,0.0023148148,0.0046296296,0.0046296296,0.0023148148,0.0046296296,0.0023148148,0.0034722222,0.0011574074,0.0011574074,0.0034722222,0.0011574074,0.0,0.0011574074,0.0,0.0,0.0034722222,0.0046296296,0.0,0.0034722222,0.0,0.0,0.0,0.0011574074,0.0011574074,0.0,0.0023148148,0.0023148148,0.0011574074,0.0011574074,0.0011574074,0.0,0.0023148148,0.0,0.0023148148,0.0,0.0011574074,0.0,0.0023148148,0.0,0.0011574074,0.0,0.0,0.0023148148,0.0,0.0046296296,0.0034722222,0.0023148148,0.0
dbc_book02_ch029,caesar_dbc,dbc,2,781,0.033290653,0.014084507,0.019206146,0.0243277849,0.019206146,0.0128040973,0.0064020487,0.019206146,0.0243277849,0.0166453265,0.014084507,0.0128040973,0.0051216389,0.0115236876,0.0076824584,0.0089628681,0.0102432778,0.0102432778,0.0076824584,0.0102432778,0.0102432778,0.0179257362,0.0038412292,0.0128040973,0.0128040973,0.0064020487,0.0128040973,0.014084507,0.0089628681,0.014084507,0.0102432778,0.0089628681,0.0051216389,0.0051216389,0.0115236876,0.0153649168,0.0038412292,0.014084507,0.0115236876,0.0025608195,0.0076824584,0.0089628681,0.0051216389,0.0128040973,0.0051216389,0.0064020487,0.0012804097,0.0051216389,0.0089628681,0.0025608195,0.0038412292,0.0012804097,0.0,0.0076824584,0.0051216389,0.0076824584,0.0064020487,0.0102432778,0.0,0.0012804097,0.0115236876,0.0051216389,0.0038412292,0.0076824584,0.0051216389,0.0076824584,0.0025608195,0.0012804097,0.0038412292,0.0,0.0064020487,0.0051216389,0.0,0.0064020487,0.0025608195,0.0038412292,0.0025608195,0.0038412292,0.0025608195,0.0102432778,0.0038412292,0.0051216389,0.0038412292,0.0038412292,0.0051216389,0.0064020487,0.0051216389,0.0038412292,0.0064020487,0.0051216389,0.0012804097,0.0038412292,0.0,0.0102432778,0.0012804097,0.0038412292,0.0051216389,0.0038412292,0.0025608195,0.0051216389,0.0,0.0051216389,0.0038412292,0.0076824584,0.0064020487,0.0025608195,0.0012804097,0.0038412292,0.0051216389,0.0025608195,0.0025608195,0.0025608195,0.0012804097,0.0089628681,0.0,0.0038412292,0.0,0.0012804097,0.0,0.0089628681,0.0,0.0051216389,0.0025608195,0.0012804097,0.0038412292,0.0089628681,0.0012804097,0.0038412292,0.0038412292,0.0025608195,0.0025608195,0.0051216389,0.0025608195,0.0038412292,0.0051216389,0.0012804097,0.0025608195,0.0012804097,0.0038412292,0.0012804097,0.0038412292,0.0025608195,0.0012804097,0.0012804097,0.0012804097,0.0,0.0064020487,0.0,0.0051216389,0.0025608195,0.0025608195,0.0012804097,0.0025608195,0.0012804097,0.0025608195,0.0038412292,0.0025608195,0.0,0.0,0.0012804097,0.0025608195,0.0012804097,0.0,0.0038412292,0.0,0.0,0.0,0.0,0.0,0.0012804097,0.0,0.0,0.0012804097,0.0025608195,0.0012804097,0.0025608195,0.0,0.0,0.0025608195,0.0012804097,0.0012804097,0.0038412292,0.0012804097,0.0,0.0012804097,0.0012804097,0.0025608195,0.0,0.0,0.0012804097,0.0025608195,0.0,0.0038412292,0.0,0.0012804097,0.0012804097,0.0012804097,0.0,0.0,0.0
dbc_book02_ch030,caesar_dbc,dbc,2,611,0.0245499182,0.022913257,0.0196399345,0.0196399345,0.0180032733,0.0196399345,0.0196399345,0.0114566285,0.0049099836,0.0114566285,0.0196399345,0.0212765957,0.0081833061,0.0114566285,0.0081833061,0.0114566285,0.0032733224,0.0114566285,0.0098199673,0.0163666121,0.0130932897,0.0032733224,0.0098199673,0.0098199673,0.0065466448,0.0147299509,0.0098199673,0.0081833061,0.0180032733,0.0163666121,0.0163666121,0.0130932897,0.0098199673,0.0081833061,0.0098199673,0.0016366612,0.0098199673,0.0180032733,0.0098199673,0.0016366612,0.0032733224,0.0065466448,0.0081833061,0.0065466448,0.0098199673,0.0130932897,0.0065466448,0.0049099836,0.0130932897,0.0065466448,0.0114566285,0.0049099836,0.0049099836,0.0065466448,0.0114566285,0.0016366612,0.0147299509,0.0049099836,0.0016366612,0.0049099836,0.0049099836,0.0098199673,0.0049099836,0.0049099836,0.0049099836,0.0081833061,0.0032733224,0.0049099836,0.0049099836,0.0016366612,0.0049099836,0.0016366612,0.0,0.0032733224,0.0065466448,0.0065466448,0.0016366612,0.0049099836,0.0081833061,0.0032733224,0.0049099836,0.0032733224,0.0049099836,0.0065466448,0.0016366612,0.0,0.0081833061,0.0,0.0016366612,0.0,0.0032733224,0.0049099836,0.0032733224,0.0065466448,0.0016366612,0.0032733224,0.0049099836,0.0032733224,0.0049099836,0.0016366612,0.0049099836,0.0114566285,0.0032733224,0.0032733224,0.0,0.0114566285,0.0065466448,0.0065466448,0.0016366612,0.0032733224,0.0016366612,0.0016366612,0.0065466448,0.0016366612,0.0049099836,0.0016366612,0.0032733224,0.0,0.0016366612,0.0016366612,0.0016366612,0.0,0.0016366612,0.0,0.0016366612,0.0016366612,0.0016366612,0.0016366612,0.0,0.0,0.0065466448,0.0032733224,0.0049099836,0.0,0.0049099836,0.0016366612,0.0016366612,0.0,0.0016366612,0.0,0.0,0.0049099836,0.0,0.0,0.0016366612,0.0049099836,0.0,0.0,0.0,0.0,0.0032733224,0.0016366612,0.0016366612,0.0032733224,0.0,0.0016366612,0.0,0.0,0.0016366612,0.0,0.0016366612,0.0,0.0016366612,0.0,0.0016366612,0.0032733224,0.0,0.0016366612,0.0,0.0,0.0,0.0016366612,0.0016366612,0.0016366612,0.0,0.0016366612,0.0016366612,0.0,0.0016366612,0.0016366612,0.0,0.0,0.0016366612,0.0032733224,0.0016366612,0.0032733224,0.0016366612,0.0,0.0016366612,0.0016366612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbc_book02_ch031,caesar_dbc,dbc,2,1448,0.0186464088,0.0241712707,0.0276243094,0.0151933702,0.0200276243,0.0110497238,0.010359116,0.0186464088,0.0165745856,0.0089779006,0.0110497238,0.013121547,0.0069060773,0.0145027624,0.0082872928,0.0145027624,0.0096685083,0.0062154696,0.0089779006,0.010359116,0.010359116,0.0082872928,0.0082872928,0.0158839779,0.0069060773,0.010359116,0.0117403315,0.010359116,0.0124309392,0.0055248619,0.0069060773,0.0145027624,0.0069060773,0.0096685083,0.010359116,0.0069060773,0.0055248619,0.0055248619,0.0082872928,0.0069060773,0.0110497238,0.0089779006,0.0089779006,0.0062154696,0.0089779006,0.0096685083,0.0062154696,0.0062154696,0.0041436464,0.0075966851,0.0069060773,0.0041436464,0.0062154696,0.0110497238,0.0082872928,0.010359116,0.0069060773,0.0062154696,0.0048342541,0.0048342541,0.0062154696,0.0062154696,0.0020718232,0.0055248619,0.0110497238,0.010359116,0.0020718232,0.0041436464,0.0027624309,0.0041436464,0.0124309392,0.0034530387,0.0055248619,0.0034530387,0.0055248619,0.0020718232,0.0027624309,0.0062154696,0.0048342541,0.0027624309,0.0069060773,0.0041436464,0.0069060773,0.0048342541,0.0027624309,0.0027624309,0.0048342541,0.0027624309,0.0062154696,0.0062154696,0.0041436464,0.0075966851,0.0020718232,0.0055248619,0.0055248619,0.0041436464,0.0006906077,0.0020718232,0.0089779006,0.0013812155,0.0020718232,0.0027624309,0.0041436464,0.0048342541,0.0006906077,0.0069060773,0.0020718232,0.0027624309,0.0013812155,0.0013812155,0.0027624309,0.0034530387,0.0020718232,0.0006906077,0.0027624309,0.0013812155,0.0041436464,0.0027624309,0.0027624309,0.0013812155,0.0020718232,0.0034530387,0.0027624309,0.0006906077,0.0027624309,0.0013812155,0.0027624309,0.0020718232,0.0,0.0027624309,0.0062154696,0.0034530387,0.0034530387,0.0055248619,0.0027624309,0.0,0.0020718232,0.0013812155,0.0006906077,0.0013812155,0.0006906077,0.0034530387,0.0006906077,0.0013812155,0.0020718232,0.0013812155,0.0027624309,0.0013812155,0.0,0.0,0.0006906077,0.0013812155,0.0013812155,0.0041436464,0.0006906077,0.0027624309,0.0006906077,0.0,0.0027624309,0.0006906077,0.0,0.0041436464,0.0006906077,0.0,0.0034530387,0.0027624309,0.0027624309,0.0006906077,0.0006906077,0.0006906077,0.0034530387,0.0020718232,0.0013812155,0.0006906077,0.0027624309,0.0,0.0,0.0006906077,0.0006906077,0.0006906077,0.0,0.0006906077,0.0020718232,0.0006906077,0.0006906077,0.0048342541,0.0006906077,0.0,0.0006906077,0.0006906077,0.0,0.0013812155,0.0020718232,0.0,0.0013812155,0.0006906077,0.0,0.0027624309,0.0027624309,0.0
dbc_book02_ch032,caesar_dbc,dbc,2,2874,0.030967293,0.0267919276,0.0187891441,0.0149617258,0.0184411969,0.0114822547,0.0104384134,0.0153096729,0.0121781489,0.0173973556,0.009394572,0.0083507307,0.0146137787,0.0114822547,0.0160055672,0.0139178845,0.012526096,0.0107863605,0.0107863605,0.0097425191,0.0073068894,0.0128740431,0.0073068894,0.0139178845,0.0139178845,0.012526096,0.0118302018,0.0069589422,0.0104384134,0.0128740431,0.0083507307,0.0086986778,0.0045233125,0.0090466249,0.0059151009,0.0080027836,0.0066109951,0.0080027836,0.003131524,0.0073068894,0.009394572,0.0076548365,0.0076548365,0.0153096729,0.0083507307,0.0059151009,0.0086986778,0.0076548365,0.0066109951,0.0069589422,0.0076548365,0.0100904662,0.0114822547,0.009394572,0.0104384134,0.0086986778,0.0052192067,0.0069589422,0.0052192067,0.0041753653,0.0020876827,0.0083507307,0.0024356298,0.0038274182,0.009394572,0.0080027836,0.0024356298,0.0038274182,0.0041753653,0.0073068894,0.0066109951,0.0055671538,0.0048712596,0.0066109951,0.0069589422,0.006263048,0.0027835769,0.0038274182,0.0041753653,0.0041753653,0.0020876827,0.0052192067,0.0027835769,0.0010438413,0.0045233125,0.0034794711,0.0027835769,0.0010438413,0.003131524,0.0059151009,0.0024356298,0.0069589422,0.0038274182,0.0052192067,0.0024356298,0.0111343076,0.0034794711,0.0017397356,0.0045233125,0.0041753653,0.0034794711,0.0041753653,0.0048712596,0.0034794711,0.0017397356,0.003131524,0.0017397356,0.0041753653,0.0034794711,0.003131524,0.0059151009,0.0010438413,0.003131524,0.0013917884,0.0003479471,0.0024356298,0.0073068894,0.0006958942,0.0024356298,0.0003479471,0.0024356298,0.0027835769,0.0006958942,0.0020876827,0.0020876827,0.0010438413,0.0003479471,0.0010438413,0.0027835769,0.0024356298,0.0010438413,0.003131524,0.0006958942,0.0027835769,0.0010438413,0.0003479471,0.0041753653,0.0003479471,0.0006958942,0.0020876827,0.0010438413,0.0027835769,0.0006958942,0.0003479471,0.0010438413,0.0013917884,0.0010438413,0.0010438413,0.0,0.0020876827,0.0010438413,0.0003479471,0.0020876827,0.0013917884,0.0020876827,0.003131524,0.0017397356,0.0020876827,0.0013917884,0.0013917884,0.0010438413,0.0010438413,0.0003479471,0.0006958942,0.0017397356,0.0003479471,0.0013917884,0.0013917884,0.0013917884,0.0013917884,0.0017397356,0.0,0.0017397356,0.0027835769,0.0010438413,0.0013917884,0.0020876827,0.0010438413,0.0,0.0,0.0,0.0,0.0003479471,0.0003479471,0.0010438413,0.0006958942,0.0,0.0003479471,0.0010438413,0.0006958942,0.0003479471,0.0003479471,0.0006958942,0.0010438413,0.0010438413,0.0013917884,0.0010438413,0.0013917884,0.003131524,0.0
dbc_book02_ch033,caesar_dbc,dbc,2,634,0.0157728707,0.0252365931,0.0268138801,0.0220820189,0.0189274448,0.0220820189,0.0094637224,0.0110410095,0.0063091483,0.0031545741,0.0126182965,0.0126182965,0.0220820189,0.0110410095,0.0141955836,0.0141955836,0.0173501577,0.0078864353,0.0047318612,0.0078864353,0.0094637224,0.0094637224,0.023659306,0.0094637224,0.0047318612,0.0157728707,0.0094637224,0.0126182965,0.0063091483,0.0063091483,0.0047318612,0.0047318612,0.0189274448,0.0220820189,0.0110410095,0.0063091483,0.0015772871,0.0094637224,0.0078864353,0.0173501577,0.0126182965,0.0078864353,0.0110410095,0.0110410095,0.0047318612,0.0015772871,0.0078864353,0.0031545741,0.0094637224,0.0063091483,0.0094637224,0.0031545741,0.0141955836,0.0047318612,0.0157728707,0.0047318612,0.0063091483,0.0126182965,0.0031545741,0.0,0.0063091483,0.0110410095,0.0015772871,0.0047318612,0.0031545741,0.0031545741,0.0031545741,0.0015772871,0.0094637224,0.0094637224,0.0047318612,0.0031545741,0.0110410095,0.0094637224,0.0047318612,0.0015772871,0.0063091483,0.0047318612,0.0,0.0,0.0,0.0047318612,0.0063091483,0.0031545741,0.0063091483,0.0,0.0047318612,0.0031545741,0.0,0.0031545741,0.0047318612,0.0063091483,0.0031545741,0.0,0.0031545741,0.0078864353,0.0063091483,0.0015772871,0.0047318612,0.0047318612,0.0,0.0031545741,0.0063091483,0.0063091483,0.0,0.0,0.0063091483,0.0031545741,0.0031545741,0.0047318612,0.0,0.0015772871,0.0031545741,0.0,0.0031545741,0.0,0.0,0.0063091483,0.0015772871,0.0015772871,0.0,0.0,0.0063091483,0.0015772871,0.0047318612,0.0031545741,0.0031545741,0.0047318612,0.0015772871,0.0015772871,0.0031545741,0.0,0.0031545741,0.0031545741,0.0031545741,0.0,0.0047318612,0.0,0.0,0.0,0.0015772871,0.0047318612,0.0,0.0015772871,0.0015772871,0.0031545741,0.0,0.0,0.0,0.0,0.0,0.0031545741,0.0,0.0,0.0031545741,0.0,0.0,0.0015772871,0.0,0.0,0.0,0.0,0.0,0.0047318612,0.0015772871,0.0015772871,0.0015772871,0.0,0.0015772871,0.0063091483,0.0,0.0015772871,0.0031545741,0.0,0.0015772871,0.0,0.0031545741,0.0015772871,0.0,0.0,0.0,0.0031545741,0.0015772871,0.0,0.0047318612,0.0,0.0,0.0063091483,0.0,0.0015772871,0.0,0.0015772871,0.0015772871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbc_book02_ch034,caesar_dbc,dbc,2,1334,0.0262368816,0.0187406297,0.0194902549,0.0179910045,0.0254872564,0.0149925037,0.0164917541,0.0164917541,0.0217391304,0.0134932534,0.0142428786,0.0127436282,0.0187406297,0.0149925037,0.0089955022,0.0082458771,0.0157421289,0.0074962519,0.0112443778,0.0157421289,0.0067466267,0.0089955022,0.0134932534,0.0142428786,0.0089955022,0.0149925037,0.0149925037,0.0067466267,0.0097451274,0.0112443778,0.0097451274,0.0112443778,0.0082458771,0.0059970015,0.0074962519,0.0074962519,0.0067466267,0.0067466267,0.0074962519,0.0089955022,0.0029985007,0.0089955022,0.0037481259,0.0127436282,0.0089955022,0.0082458771,0.0067466267,0.0067466267,0.0037481259,0.0029985007,0.0074962519,0.0059970015,0.0052473763,0.0052473763,0.0059970015,0.0052473763,0.0059970015,0.0037481259,0.0059970015,0.0022488756,0.0104947526,0.0059970015,0.0007496252,0.0052473763,0.0014992504,0.0037481259,0.0,0.0044977511,0.0067466267,0.0074962519,0.0052473763,0.0044977511,0.0029985007,0.0059970015,0.0022488756,0.0052473763,0.0082458771,0.0074962519,0.0052473763,0.0044977511,0.0067466267,0.0022488756,0.0037481259,0.0044977511,0.0037481259,0.0044977511,0.0037481259,0.0029985007,0.0044977511,0.0052473763,0.0052473763,0.0029985007,0.0022488756,0.0007496252,0.0014992504,0.0052473763,0.0029985007,0.0014992504,0.0052473763,0.0029985007,0.0037481259,0.0067466267,0.0044977511,0.0037481259,0.0059970015,0.0029985007,0.0029985007,0.0007496252,0.0022488756,0.0037481259,0.0022488756,0.0059970015,0.0029985007,0.0029985007,0.0007496252,0.0007496252,0.0007496252,0.0014992504,0.0037481259,0.0059970015,0.0022488756,0.0022488756,0.0029985007,0.0,0.0059970015,0.0044977511,0.0022488756,0.0022488756,0.0022488756,0.0059970015,0.0037481259,0.0014992504,0.0014992504,0.0022488756,0.0022488756,0.0014992504,0.0029985007,0.0007496252,0.0,0.0014992504,0.0022488756,0.0007496252,0.0,0.0007496252,0.0029985007,0.0037481259,0.0014992504,0.0022488756,0.0014992504,0.0,0.0,0.0014992504,0.0014992504,0.0,0.0014992504,0.0,0.0007496252,0.0022488756,0.0014992504,0.0014992504,0.0,0.0014992504,0.0,0.0022488756,0.0,0.0,0.0022488756,0.0007496252,0.0029985007,0.0,0.0007496252,0.0,0.0007496252,0.0,0.0007496252,0.0007496252,0.0007496252,0.0022488756,0.0029985007,0.0,0.0029985007,0.0022488756,0.0014992504,0.0007496252,0.0007496252,0.0022488756,0.0007496252,0.0037481259,0.0,0.0014992504,0.0,0.0,0.0014992504,0.0,0.0022488756,0.0007496252,0.0,0.0007496252,0.0,0.0007496252
dbc_book02_ch035,caesar_dbc,dbc,2,1380,0.0275362319,0.0246376812,0.018115942,0.0239130435,0.018115942,0.0137681159,0.0217391304,0.0152173913,0.018115942,0.0123188406,0.015942029,0.0115942029,0.0195652174,0.0166666667,0.0115942029,0.0152173913,0.0079710145,0.0166666667,0.0152173913,0.0144927536,0.0144927536,0.0079710145,0.0094202899,0.0050724638,0.0072463768,0.0072463768,0.0072463768,0.0072463768,0.0050724638,0.0123188406,0.0043478261,0.0094202899,0.0043478261,0.0079710145,0.0094202899,0.0057971014,0.0043478261,0.0079710145,0.0036231884,0.0028985507,0.0079710145,0.0065217391,0.0057971014,0.0123188406,0.0108695652,0.0028985507,0.0057971014,0.0050724638,0.0079710145,0.0072463768,0.0036231884,0.0,0.0036231884,0.0086956522,0.0036231884,0.0036231884,0.0072463768,0.0079710145,0.0072463768,0.0028985507,0.0094202899,0.0036231884,0.0043478261,0.0072463768,0.002173913,0.002173913,0.0050724638,0.0057971014,0.0036231884,0.0065217391,0.0050724638,0.0036231884,0.0079710145,0.0050724638,0.0050724638,0.0079710145,0.0086956522,0.0057971014,0.0050724638,0.0065217391,0.0043478261,0.0050724638,0.0057971014,0.0014492754,0.002173913,0.0057971014,0.0028985507,0.0014492754,0.0007246377,0.0014492754,0.0057971014,0.0036231884,0.0007246377,0.0036231884,0.0072463768,0.002173913,0.0065217391,0.0079710145,0.0036231884,0.0057971014,0.0028985507,0.0050724638,0.0050724638,0.0050724638,0.0043478261,0.0043478261,0.0014492754,0.0028985507,0.0014492754,0.0050724638,0.002173913,0.0028985507,0.002173913,0.0036231884,0.0014492754,0.0028985507,0.002173913,0.0014492754,0.0028985507,0.0028985507,0.0007246377,0.0007246377,0.0028985507,0.0036231884,0.002173913,0.0028985507,0.0036231884,0.0036231884,0.0028985507,0.0014492754,0.0050724638,0.0014492754,0.0028985507,0.002173913,0.0014492754,0.002173913,0.0028985507,0.0007246377,0.0007246377,0.0050724638,0.0,0.002173913,0.0007246377,0.0028985507,0.0014492754,0.002173913,0.0007246377,0.0014492754,0.0007246377,0.0014492754,0.0007246377,0.0014492754,0.0007246377,0.0007246377,0.0028985507,0.0007246377,0.0007246377,0.0014492754,0.0043478261,0.0007246377,0.0007246377,0.0007246377,0.0014492754,0.0014492754,0.0014492754,0.0007246377,0.0014492754,0.0007246377,0.002173913,0.0007246377,0.0007246377,0.002173913,0.002173913,0.0007246377,0.0,0.002173913,0.0007246377,0.0007246377,0.0,0.0014492754,0.0007246377,0.0,0.0007246377,0.0050724638,0.0,0.0036231884,0.0007246377,0.0,0.0007246377,0.0007246377,0.0,0.0007246377,0.002173913,0.0,0.0043478261,0.0,0.0028985507,0.0028985507,0.0,0.0007246377
dbc_book02_ch036,caesar_dbc,dbc,2,592,0.0320945946,0.0168918919,0.0253378378,0.0219594595,0.0152027027,0.0185810811,0.0118243243,0.0118243243,0.0135135135,0.0168918919,0.0135135135,0.0135135135,0.0135135135,0.0101351351,0.0135135135,0.0152027027,0.0050675676,0.0084459459,0.0168918919,0.0152027027,0.0101351351,0.0101351351,0.0067567568,0.0152027027,0.0084459459,0.0050675676,0.0135135135,0.0084459459,0.0168918919,0.0084459459,0.0033783784,0.0067567568,0.0067567568,0.0101351351,0.0067567568,0.0084459459,0.0050675676,0.0050675676,0.0050675676,0.0067567568,0.0118243243,0.0084459459,0.0084459459,0.0118243243,0.0067567568,0.0084459459,0.0067567568,0.0067567568,0.0050675676,0.0067567568,0.0067567568,0.0050675676,0.0016891892,0.0067567568,0.0118243243,0.0033783784,0.0050675676,0.0084459459,0.0033783784,0.0050675676,0.0118243243,0.0101351351,0.0050675676,0.0067567568,0.0084459459,0.0050675676,0.0050675676,0.0033783784,0.0033783784,0.0050675676,0.0033783784,0.0067567568,0.0067567568,0.0050675676,0.0033783784,0.0033783784,0.0101351351,0.0067567568,0.0,0.0,0.0016891892,0.0016891892,0.0084459459,0.0050675676,0.0033783784,0.0016891892,0.0033783784,0.0016891892,0.0033783784,0.0,0.0016891892,0.0084459459,0.0016891892,0.0016891892,0.0033783784,0.0,0.0050675676,0.0016891892,0.0050675676,0.0084459459,0.0016891892,0.0033783784,0.0,0.0033783784,0.0033783784,0.0033783784,0.0101351351,0.0033783784,0.0,0.0033783784,0.0016891892,0.0016891892,0.0084459459,0.0050675676,0.0,0.0016891892,0.0,0.0033783784,0.0016891892,0.0067567568,0.0,0.0033783784,0.0,0.0016891892,0.0016891892,0.0033783784,0.0033783784,0.0033783784,0.0016891892,0.0,0.0033783784,0.0033783784,0.0033783784,0.0033783784,0.0016891892,0.0,0.0016891892,0.0016891892,0.0101351351,0.0033783784,0.0016891892,0.0016891892,0.0016891892,0.0033783784,0.0033783784,0.0050675676,0.0067567568,0.0,0.0,0.0,0.0016891892,0.0067567568,0.0,0.0,0.0,0.0016891892,0.0,0.0016891892,0.0016891892,0.0,0.0,0.0016891892,0.0,0.0016891892,0.0,0.0016891892,0.0,0.0,0.0,0.0016891892,0.0,0.0016891892,0.0,0.0033783784,0.0033783784,0.0,0.0016891892,0.0,0.0016891892,0.0,0.0033783784,0.0016891892,0.0,0.0016891892,0.0016891892,0.0,0.0,0.0016891892,0.0,0.0016891892,0.0,0.0,0.0,0.0,0.0,0.0033783784,0.0,0.0,0.0016891892,0.0
