"Caesar_DBC" "Caesar_DBG-01" "Caesar_DBG-02" "Caesar_DBG-03" "Caesar_DBG-04" "Caesar_DBG-05" "Caesar_DBG-06" "Caesar_DBG-07" "Hirtius_DBG-08"
"minor" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"miserant" 0 0.0122369065100343 0 0 0.0218340611353712 0 0.0365764447695684 0 0
"mitteretur" 0.00928907604656923 0 0 0 0 0 0 0 0.0154368632293918
"mitti" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"mittitur" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"moenibus" 0.00309635868218974 0 0.0240558094779889 0.0278784499581823 0 0 0 0 0.0154368632293918
"montesque" 0.00619271736437949 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0
"moram" 0.00928907604656923 0 0 0 0.0218340611353712 0 0 0 0
"moribus" 0 0.0122369065100343 0 0 0.0436681222707424 0 0.0182882223847842 0 0
"motum" 0 0 0 0 0.0218340611353712 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"municipiis" 0.00928907604656923 0 0 0 0 0 0 0 0.0154368632293918
"munitionesque" 0.00309635868218974 0 0 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0
"muros" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"murus" 0 0.0122369065100343 0 0 0 0 0.0182882223847842 0.0181950509461426 0
"musculi" 0.012385434728759 0 0 0 0 0 0 0 0
"musculum" 0.012385434728759 0 0 0 0 0 0 0 0
"nanctus" 0.012385434728759 0 0 0 0 0 0 0 0
"nationibus" 0 0 0.0240558094779889 0.0278784499581823 0.0218340611353712 0 0.0182882223847842 0 0
"nauigationem" 0 0 0 0.0557568999163646 0.0218340611353712 0.0135574837310195 0 0 0
"necessariarum" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"necessarii" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0 0
"necessariis" 0.00928907604656923 0 0.0240558094779889 0 0 0 0 0 0
"negotium" 0.00309635868218974 0 0.0240558094779889 0.0278784499581823 0 0 0.0182882223847842 0 0
"neruiis" 0 0 0.0481116189559779 0 0 0.0135574837310195 0 0.00909752547307132 0
"nocere" 0.00619271736437949 0 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"noceri" 0.00309635868218974 0 0 0.0557568999163646 0 0.0135574837310195 0 0 0
"nona" 0.00928907604656923 0 0 0 0 0 0 0 0.0154368632293918
"nonnumquam" 0.00309635868218974 0 0 0 0 0 0.0182882223847842 0 0.0308737264587836
"notum" 0.00309635868218974 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0.0154368632293918
"nouarum" 0.00619271736437949 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0
"noui" 0.00619271736437949 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0
"nullus" 0.00619271736437949 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"numidae" 0.012385434728759 0 0 0 0 0 0 0 0
"nuntiisque" 0.00928907604656923 0 0 0 0 0 0 0 0.0154368632293918
"oblata" 0.00619271736437949 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"obsecrare" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0 0
"obsidibusque" 0 0 0 0.083635349874547 0 0 0.0182882223847842 0 0
"obtinerent" 0 0 0 0 0.0218340611353712 0 0.0365764447695684 0.00909752547307132 0
"obuiam" 0.00309635868218974 0 0 0 0 0 0 0.0181950509461426 0.0154368632293918
"occupato" 0 0.0244738130200685 0 0 0 0 0 0.0181950509461426 0
"octauius" 0.012385434728759 0 0 0 0 0 0 0 0
"officia" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"omnemque" 0 0.0122369065100343 0 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"opes" 0.00309635868218974 0 0 0 0 0 0.0365764447695684 0 0.0154368632293918
"oppressi" 0 0 0 0 0.0218340611353712 0 0 0 0.0463105896881754
"oppressis" 0.00309635868218974 0 0 0 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0
"oppugnationis" 0.00619271736437949 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"optime" 0.00309635868218974 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"optimum" 0 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0 0
"orant" 0.00619271736437949 0 0 0 0 0.0135574837310195 0.0182882223847842 0 0
"ordine" 0.00619271736437949 0 0.0240558094779889 0 0 0 0 0 0.0154368632293918
"ordinem" 0.00928907604656923 0 0 0 0 0 0 0 0.0154368632293918
"orgetorix" 0 0.0489476260401371 0 0 0 0 0 0 0
"pabulationibus" 0 0.0122369065100343 0 0 0 0 0 0 0.0463105896881754
"pabulatores" 0.00619271736437949 0 0 0 0 0.0135574837310195 0 0 0.0154368632293918
"pabulum" 0.00309635868218974 0 0 0 0 0 0 0.0181950509461426 0.0154368632293918
"pacata" 0 0 0.0481116189559779 0.0278784499581823 0 0 0.0182882223847842 0 0
"paludes" 0 0 0.0481116189559779 0.0278784499581823 0 0 0.0182882223847842 0 0
"paratum" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0 0
"paratus" 0.00619271736437949 0 0.0240558094779889 0 0 0 0 0 0.0154368632293918
"parem" 0.00619271736437949 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0
"paribus" 0.00309635868218974 0.0122369065100343 0 0 0 0 0 0.0181950509461426 0
"parietes" 0.012385434728759 0 0 0 0 0 0 0 0
"parti" 0.00619271736437949 0 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"parua" 0.00619271736437949 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0
"paruis" 0.00619271736437949 0 0 0 0 0 0.0182882223847842 0 0.0154368632293918
"parum" 0.00619271736437949 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0
"paterentur" 0.00309635868218974 0.0122369065100343 0 0 0 0 0 0 0.0308737264587836
"pateretur" 0.00619271736437949 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0
"patiuntur" 0 0 0 0.0278784499581823 0.0218340611353712 0 0.0182882223847842 0 0.0154368632293918
"paucitatemque" 0.00309635868218974 0 0 0.0557568999163646 0.0218340611353712 0 0 0 0
"paulumque" 0.00619271736437949 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0
"pecora" 0.00309635868218974 0 0 0 0 0.0135574837310195 0.0182882223847842 0 0.0154368632293918
"pecus" 0.00619271736437949 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0
"perduxit" 0 0 0 0.0278784499581823 0 0.0135574837310195 0 0.0181950509461426 0
"perfecta" 0.012385434728759 0 0 0 0 0 0 0 0
"perficere" 0.00619271736437949 0.0244738130200685 0 0 0 0 0 0 0
"perfici" 0.012385434728759 0 0 0 0 0 0 0 0
"perficiendi" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"perfugisse" 0.012385434728759 0 0 0 0 0 0 0 0
"permanserunt" 0.00309635868218974 0 0 0 0 0.0135574837310195 0.0182882223847842 0 0.0154368632293918
"perpetuo" 0 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0.0308737264587836
"perpetuum" 0 0 0 0 0.0218340611353712 0.027114967462039 0 0.00909752547307132 0
"perspecta" 0 0.0122369065100343 0.0240558094779889 0.0278784499581823 0 0 0 0.00909752547307132 0
"persuaderi" 0.00309635868218974 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0 0 0
"perturbatis" 0.00309635868218974 0 0.0240558094779889 0 0.0218340611353712 0 0 0.00909752547307132 0
"peruenerat" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"peruenisset" 0 0 0 0.0557568999163646 0 0.0135574837310195 0 0.00909752547307132 0
"peruentum" 0.00309635868218974 0 0 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"petreio" 0.012385434728759 0 0 0 0 0 0 0 0
"pice" 0.00619271736437949 0 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"planitie" 0 0 0.0240558094779889 0.0278784499581823 0 0 0 0.0181950509461426 0
"plurimos" 0.00619271736437949 0 0 0 0 0 0.0365764447695684 0 0
"poenae" 0.00619271736437949 0 0 0 0 0 0 0.0181950509461426 0
"poenam" 0.00309635868218974 0.0244738130200685 0 0 0 0 0 0.00909752547307132 0
"pollicerentur" 0.00309635868218974 0 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0 0
"populoque" 0.00309635868218974 0.0367107195301028 0 0 0 0 0 0 0
"postularent" 0.00309635868218974 0.0122369065100343 0 0 0.0436681222707424 0 0 0 0
"postulauit" 0.00309635868218974 0.0367107195301028 0 0 0 0 0 0 0
"potitus" 0.00619271736437949 0 0.0240558094779889 0 0 0 0 0.00909752547307132 0
"potiuntur" 0 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0.0308737264587836
"praecipue" 0.00309635868218974 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"praefectos" 0.00309635868218974 0 0 0.0557568999163646 0.0218340611353712 0 0 0 0
"praemiserat" 0.00309635868218974 0 0 0 0 0 0 0.00909752547307132 0.0308737264587836
"praemisso" 0.00309635868218974 0 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0 0
"praesentem" 0.00619271736437949 0 0 0 0 0 0 0.0181950509461426 0
"praesidi" 0 0 0 0 0 0.0135574837310195 0.0365764447695684 0.00909752547307132 0
"praetura" 0.012385434728759 0 0 0 0 0 0 0 0
"premere" 0.00619271736437949 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"primisque" 0.00619271736437949 0 0 0 0 0.0135574837310195 0.0182882223847842 0 0
"primorum" 0.00309635868218974 0.0122369065100343 0 0 0 0.027114967462039 0 0 0
"pristina" 0.012385434728759 0 0 0 0 0 0 0 0
"priuatisque" 0.00309635868218974 0 0 0 0 0.0135574837310195 0.0365764447695684 0 0
"processisset" 0 0.0122369065100343 0 0 0.0218340611353712 0 0 0 0.0308737264587836
"proditionis" 0.00309635868218974 0 0 0 0 0 0 0.027292576419214 0
"proditum" 0.00619271736437949 0 0 0 0 0.0135574837310195 0.0182882223847842 0 0
"proeliarentur" 0.00309635868218974 0 0 0 0 0.0135574837310195 0 0 0.0308737264587836
"profecti" 0 0.0122369065100343 0 0 0.0218340611353712 0 0 0.0181950509461426 0
"profici" 0.00619271736437949 0 0 0.0278784499581823 0 0 0 0.00909752547307132 0
"profugisse" 0.00309635868218974 0.0122369065100343 0.0240558094779889 0 0 0 0 0 0.0154368632293918
"profugiunt" 0.00619271736437949 0 0 0 0 0 0 0 0.0308737264587836
"prohibitus" 0.00309635868218974 0 0 0 0 0 0.0182882223847842 0 0.0308737264587836
"prohibuit" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0 0
"proiectis" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"pronuntiare" 0 0 0 0 0.0218340611353712 0.027114967462039 0 0.00909752547307132 0
"pronuntiari" 0.00309635868218974 0 0 0 0 0.027114967462039 0 0.00909752547307132 0
"propinqui" 0 0 0 0 0 0 0.0548646671543526 0.00909752547307132 0
"propinquis" 0.00309635868218974 0.0122369065100343 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"prosequi" 0.00309635868218974 0 0 0 0.0218340611353712 0.027114967462039 0 0 0
"prouisa" 0.00309635868218974 0 0.0240558094779889 0.0278784499581823 0 0 0 0.00909752547307132 0
"proximas" 0 0.0122369065100343 0 0 0 0 0.0365764447695684 0 0.0154368632293918
"publicas" 0.00309635868218974 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0.0154368632293918
"pugnantibus" 0.00309635868218974 0 0.0240558094779889 0 0 0 0.0182882223847842 0.00909752547307132 0
"pugnarent" 0.00619271736437949 0 0.0240558094779889 0 0 0.0135574837310195 0 0 0
"pullo" 0 0 0 0 0 0.0542299349240781 0 0 0
"pulsis" 0 0.0367107195301028 0.0240558094779889 0 0 0 0 0 0
"pulsos" 0.00309635868218974 0.0122369065100343 0.0481116189559779 0 0 0 0 0 0
"putauit" 0.00309635868218974 0 0 0.0278784499581823 0 0 0.0182882223847842 0.00909752547307132 0
"quadam" 0.00619271736437949 0 0 0 0.0218340611353712 0 0 0 0.0154368632293918
"quaerunt" 0.00619271736437949 0 0 0 0 0 0.0182882223847842 0 0.0154368632293918
"quasdam" 0.00619271736437949 0.0122369065100343 0 0 0 0 0 0 0.0154368632293918
"quemadmodum" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"quemquam" 0 0.0122369065100343 0 0 0 0 0.0365764447695684 0.00909752547307132 0
"quemque" 0 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0.0182882223847842 0 0
"queritur" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0 0
"quibuscumque" 0 0.0122369065100343 0 0 0.0218340611353712 0.027114967462039 0 0 0
"quicumque" 0.00619271736437949 0.0122369065100343 0 0 0.0218340611353712 0 0 0 0
"quietem" 0.00309635868218974 0 0 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"quinquaginta" 0 0.0122369065100343 0 0 0 0.0135574837310195 0 0.0181950509461426 0
"quintum" 0 0 0 0 0 0.0135574837310195 0.0365764447695684 0.00909752547307132 0
"quotannis" 0 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0.0182882223847842 0 0
"radices" 0.00619271736437949 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0
"rari" 0.00309635868218974 0 0 0 0 0.027114967462039 0 0 0.0154368632293918
"rebilum" 0.00619271736437949 0 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"recentes" 0.00309635868218974 0 0 0 0 0.0135574837310195 0 0.0181950509461426 0
"recenti" 0 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0 0 0.0154368632293918
"recepisse" 0.00309635868218974 0 0 0 0 0 0.0548646671543526 0 0
"receptos" 0.00309635868218974 0.0122369065100343 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"reciperet" 0.00928907604656923 0 0 0 0 0 0 0 0.0154368632293918
"recusare" 0.00309635868218974 0.0122369065100343 0 0 0.0218340611353712 0 0 0.00909752547307132 0
"recusarent" 0.00619271736437949 0 0 0 0 0 0 0 0.0308737264587836
"redierat" 0.00309635868218974 0 0 0 0 0.027114967462039 0.0182882223847842 0 0
"referri" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"reficiendas" 0.00309635868218974 0 0 0 0.0436681222707424 0.0135574837310195 0 0 0
"regio" 0.00619271736437949 0 0 0 0 0.0135574837310195 0.0182882223847842 0 0
"regum" 0.012385434728759 0 0 0 0 0 0 0 0
"relictae" 0.00619271736437949 0 0 0.0557568999163646 0 0 0 0 0
"reliquaque" 0 0.0122369065100343 0 0 0 0 0 0.027292576419214 0
"reliquosque" 0.00309635868218974 0 0 0.0557568999163646 0 0 0 0.00909752547307132 0
"remisit" 0.00928907604656923 0 0 0 0 0 0 0 0.0154368632293918
"remitti" 0.00928907604656923 0 0.0240558094779889 0 0 0 0 0 0
"renuntiat" 0.00928907604656923 0 0 0 0.0218340611353712 0 0 0 0
"repentina" 0.00619271736437949 0 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"repentini" 0.00619271736437949 0 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"repentinos" 0.00619271736437949 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"reperire" 0 0.0122369065100343 0 0 0.0218340611353712 0 0.0182882223847842 0.00909752547307132 0
"reperit" 0 0.0122369065100343 0 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"repertus" 0 0.0244738130200685 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"resisterent" 0.00309635868218974 0 0.0240558094779889 0 0 0 0 0.00909752547307132 0.0154368632293918
"resisteret" 0.00309635868218974 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0.0154368632293918
"restitit" 0.00309635868218974 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0.0154368632293918
"rogatum" 0 0.0244738130200685 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"rufum" 0.00928907604656923 0 0 0 0.0218340611353712 0 0 0 0
"rursusque" 0.012385434728759 0 0 0 0 0 0 0 0
"sagittis" 0.00619271736437949 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0
"sarcinis" 0.00309635868218974 0 0.0240558094779889 0.0278784499581823 0 0 0 0 0.0154368632293918
"scalis" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"scaphas" 0.00928907604656923 0 0 0 0.0218340611353712 0 0 0 0
"scaphis" 0.012385434728759 0 0 0 0 0 0 0 0
"sciret" 0 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0.0308737264587836
"scutis" 0 0.0122369065100343 0.0481116189559779 0 0 0.0135574837310195 0 0 0
"secreto" 0.00619271736437949 0.0244738130200685 0 0 0 0 0 0 0
"sedes" 0 0.0367107195301028 0 0 0.0218340611353712 0 0 0 0
"senatorii" 0.012385434728759 0 0 0 0 0 0 0 0
"senatusque" 0.00619271736437949 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0
"senonibus" 0 0 0.0240558094779889 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0
"septentriones" 0 0.0244738130200685 0 0 0.0218340611353712 0.0135574837310195 0 0 0
"sequebantur" 0.00619271736437949 0 0.0240558094779889 0 0 0 0 0.00909752547307132 0
"sequendi" 0.00619271736437949 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"sequuntur" 0.012385434728759 0 0 0 0 0 0 0 0
"seruos" 0.00309635868218974 0.0122369065100343 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"sextium" 0 0 0 0 0 0 0.0365764447695684 0.0181950509461426 0
"sibique" 0.00619271736437949 0.0122369065100343 0 0 0.0218340611353712 0 0 0 0
"signaque" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"significare" 0.00309635868218974 0 0.0240558094779889 0 0 0 0 0.0181950509461426 0
"siluestribus" 0 0 0 0 0 0.0135574837310195 0 0.00909752547307132 0.0308737264587836
"siluisque" 0 0 0 0 0 0 0.0182882223847842 0.027292576419214 0
"sin" 0.00619271736437949 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0
"singula" 0.00309635868218974 0 0 0 0.0218340611353712 0 0 0.0181950509461426 0
"singularis" 0 0 0.0240558094779889 0 0 0 0 0 0.0463105896881754
"siqua" 0.012385434728759 0 0 0 0 0 0 0 0
"siquid" 0.012385434728759 0 0 0 0 0 0 0 0
"sollicitare" 0 0 0 0 0 0.027114967462039 0.0182882223847842 0 0.0154368632293918
"spatiis" 0.00619271736437949 0 0 0 0 0 0 0.0181950509461426 0
"species" 0 0 0 0 0.0218340611353712 0 0.0365764447695684 0 0.0154368632293918
"sperabat" 0.00619271736437949 0 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"sperare" 0 0.0122369065100343 0 0 0 0.0406724511930586 0 0 0
"studere" 0 0 0 0.0557568999163646 0 0 0.0182882223847842 0.00909752547307132 0
"sublatis" 0.00928907604656923 0 0 0 0.0218340611353712 0 0 0 0
"submissis" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"subsidiis" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"succederent" 0.00309635868218974 0 0 0 0 0.0135574837310195 0 0.0181950509461426 0
"succedunt" 0.00309635868218974 0 0.0240558094779889 0 0.0218340611353712 0 0 0.00909752547307132 0
"suessionum" 0 0 0.0481116189559779 0 0 0 0 0 0.0308737264587836
"suisque" 0.00309635868218974 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0 0 0
"sum" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"summamque" 0.00309635868218974 0 0 0.0278784499581823 0 0 0.0182882223847842 0.00909752547307132 0
"summaque" 0.00619271736437949 0.0122369065100343 0 0.0278784499581823 0 0 0 0 0
"super" 0.012385434728759 0 0 0 0 0 0 0 0
"superari" 0.00309635868218974 0 0 0.0278784499581823 0 0.0135574837310195 0.0182882223847842 0 0
"superati" 0.00309635868218974 0.0122369065100343 0 0.0278784499581823 0.0218340611353712 0 0 0 0
"superiorem" 0.00619271736437949 0 0 0 0 0 0 0.0181950509461426 0
"superius" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"supplicio" 0.00309635868218974 0.0244738130200685 0 0 0 0 0 0.00909752547307132 0
"suspicione" 0.00309635868218974 0 0 0 0.0218340611353712 0.0135574837310195 0 0 0.0154368632293918
"sustinebant" 0.00619271736437949 0 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"tabulatorum" 0.00309635868218974 0 0 0 0 0 0.0182882223847842 0 0.0308737264587836
"tardabat" 0.00619271736437949 0 0 0 0 0 0 0.0181950509461426 0
"tempestates" 0 0 0 0.0557568999163646 0.0218340611353712 0 0 0 0.0154368632293918
"tenebatur" 0.00619271736437949 0 0 0 0 0 0 0.0181950509461426 0
"tenuissent" 0.00619271736437949 0.0122369065100343 0 0 0 0.0135574837310195 0 0 0
"terrarum" 0.00619271736437949 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"testimonio" 0 0 0 0 0 0.027114967462039 0.0182882223847842 0 0.0154368632293918
"timerent" 0.00309635868218974 0 0.0240558094779889 0.0278784499581823 0 0 0 0 0.0154368632293918
"tito" 0.00309635868218974 0 0 0 0 0.027114967462039 0 0.00909752547307132 0
"titurium" 0 0 0.0240558094779889 0.0278784499581823 0 0.027114967462039 0 0 0
"tormentisque" 0.012385434728759 0 0 0 0 0 0 0 0
"tormento" 0.00928907604656923 0 0 0 0 0 0 0 0.0154368632293918
"tormentorum" 0.00928907604656923 0 0 0 0.0218340611353712 0 0 0 0
"totam" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"tradi" 0.00619271736437949 0 0 0 0 0 0 0.00909752547307132 0.0154368632293918
"transeundi" 0 0 0.0481116189559779 0 0.0218340611353712 0 0 0 0.0154368632293918
"transeundum" 0.00619271736437949 0 0 0 0.0218340611353712 0 0 0 0.0154368632293918
"transgressi" 0.00309635868218974 0 0.0240558094779889 0 0 0 0 0.00909752547307132 0.0154368632293918
"transierant" 0 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0 0.0182882223847842 0 0
"transierunt" 0.00309635868218974 0 0 0 0.0436681222707424 0.0135574837310195 0 0 0
"transirent" 0 0.0367107195301028 0.0240558094779889 0 0 0 0 0 0
"transiri" 0.00309635868218974 0 0 0 0 0.0135574837310195 0 0.0181950509461426 0
"trebonio" 0.00309635868218974 0 0 0 0 0.0135574837310195 0.0182882223847842 0 0.0154368632293918
"trebonius" 0.00928907604656923 0 0 0 0 0 0 0.00909752547307132 0
"tribuisset" 0.00619271736437949 0 0 0 0 0 0.0182882223847842 0 0.0154368632293918
"tribuit" 0.00928907604656923 0 0 0 0.0218340611353712 0 0 0 0
"tribunisque" 0.00619271736437949 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0
"tribunorum" 0.012385434728759 0 0 0 0 0 0 0 0
"tridui" 0 0.0122369065100343 0 0 0.0655021834061135 0 0 0 0
"triduum" 0.00619271736437949 0.0122369065100343 0.0240558094779889 0 0 0 0 0 0
"triginta" 0 0 0 0 0 0.0135574837310195 0.0182882223847842 0.0181950509461426 0
"trinis" 0 0.0122369065100343 0 0 0 0.0135574837310195 0 0.0181950509461426 0
"tripertito" 0 0 0 0 0 0.0135574837310195 0.0182882223847842 0.00909752547307132 0.0154368632293918
"triplici" 0.00309635868218974 0.0244738130200685 0 0 0.0218340611353712 0 0 0 0
"tuba" 0.00619271736437949 0 0.0240558094779889 0 0 0 0 0.00909752547307132 0
"tuendi" 0.00619271736437949 0 0 0 0 0 0.0182882223847842 0.00909752547307132 0
"uacare" 0 0.0122369065100343 0 0 0.0655021834061135 0 0 0 0
"uacuam" 0.00928907604656923 0 0 0.0278784499581823 0 0 0 0 0
"uada" 0 0 0 0.0557568999163646 0 0 0 0.00909752547307132 0.0154368632293918
"ualerium" 0.00619271736437949 0.0244738130200685 0 0 0 0 0 0 0
"ualerius" 0.00619271736437949 0.0122369065100343 0 0.0278784499581823 0 0 0 0 0
"ubiorum" 0 0 0 0 0.0436681222707424 0 0.0365764447695684 0 0
"ubique" 0.00928907604656923 0 0 0.0278784499581823 0 0 0 0 0
"uehementius" 0.00309635868218974 0 0 0 0 0 0 0.0181950509461426 0.0154368632293918
"uenirent" 0 0.0122369065100343 0.0240558094779889 0.0278784499581823 0.0218340611353712 0 0 0 0
"uenturos" 0 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0
"uerba" 0.00928907604656923 0 0.0240558094779889 0 0 0 0 0 0
"uercingetorigis" 0 0 0 0 0 0 0 0.0363901018922853 0
"uergit" 0.00309635868218974 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0 0 0
"uersari" 0 0 0.0481116189559779 0 0 0 0 0.0181950509461426 0
"uibullium" 0.012385434728759 0 0 0 0 0 0 0 0
"uici" 0 0 0 0.083635349874547 0 0 0.0182882223847842 0 0
"uidere" 0.00928907604656923 0.0122369065100343 0 0 0 0 0 0 0
"uidisset" 0.00309635868218974 0.0122369065100343 0.0240558094779889 0 0 0 0 0.00909752547307132 0
"uirtus" 0 0 0 0 0 0.027114967462039 0 0 0.0308737264587836
"uisis" 0 0 0 0 0 0 0 0.0181950509461426 0.0308737264587836
"uisus" 0.00309635868218974 0 0 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0
"uitare" 0.00619271736437949 0 0.0240558094779889 0 0 0.0135574837310195 0 0 0
"uitio" 0.012385434728759 0 0 0 0 0 0 0 0
"unaque" 0.00309635868218974 0 0 0 0 0 0 0 0.0463105896881754
"uniuersis" 0.00309635868218974 0 0 0 0 0 0.0182882223847842 0.0181950509461426 0
"uoluisset" 0.00619271736437949 0.0244738130200685 0 0 0 0 0 0 0
"uolunt" 0.00309635868218974 0 0 0.0278784499581823 0 0 0.0365764447695684 0 0
"uolusenum" 0.00309635868218974 0 0 0 0.0218340611353712 0 0 0 0.0308737264587836
"uorenus" 0 0 0 0 0 0.0542299349240781 0 0 0
"uterentur" 0.00619271736437949 0 0.0240558094779889 0 0.0218340611353712 0 0 0 0
"utrique" 0.00928907604656923 0 0 0 0 0.0135574837310195 0 0 0
"uulgi" 0 0.0122369065100343 0 0 0 0 0 0.027292576419214 0
"uxores" 0 0.0122369065100343 0 0 0.0218340611353712 0.0135574837310195 0.0182882223847842 0 0
"uxoribus" 0.00309635868218974 0 0 0 0 0 0.0365764447695684 0.00909752547307132 0
"xiiii" 0.00309635868218974 0.0244738130200685 0 0 0 0 0 0 0.0154368632293918
"xui" 0.00619271736437949 0.0122369065100343 0 0 0 0 0 0.00909752547307132 0
"abdiderant" 0 0 0 0 0.0436681222707424 0.0135574837310195 0 0 0
"abdiderunt" 0 0.0122369065100343 0 0 0 0.0135574837310195 0 0.00909752547307132 0
"abditi" 0.00309635868218974 0.0122369065100343 0.0240558094779889 0 0 0 0 0 0
"abductum" 0.00928907604656923 0 0 0 0 0 0 0 0
"abduxit" 0.00928907604656923 0 0 0 0 0 0 0 0
"abessent" 0 0 0.0240558094779889 0 0.0218340611353712 0 0 0.00909752547307132 0
"absunt" 0 0.0244738130200685 0 0 0 0 0 0.00909752547307132 0
"accedebant" 0.00619271736437949 0 0 0 0.0218340611353712 0 0 0 0
"acceperant" 0.00619271736437949 0 0 0 0 0 0 0 0.0154368632293918
"acceperint" 0 0 0 0.0278784499581823 0 0.0135574837310195 0 0.00909752547307132 0
"acceperit" 0.00309635868218974 0 0 0 0 0 0.0365764447695684 0 0
"accesserant" 0.00928907604656923 0 0 0 0 0 0 0 0
